,comment,rating
48,"I bought this phone through ATT in 2021 and used it for about 18 months. I wouldn't waste my money on it today with the Pixel 6 and Motorola Edge out there. This phone looks great on paper, but it did not translate into reality.My first issue with this phone is that it is QUIET. Very quiet. Forget about using this phone as an alarm, I had to buy an alarm clock. You want to watch a movie on this phone? Don't bother, you won't hear it.The second issue is typing. There is like a small lag every single time you type that ends up misspelling all of your words in a sentence. It is very annoying and frustrating. This issue right here killed this phone for me (although I still used it for 18 months).The third issue is the phone calls get placed on hold sporadically for no reason. When you talk on the phone it will randomly go into ""Real Time Text"" mode and then it will randomly place your call on hold. You won't realize it at first, but eventually you'll train yourself to look for it on all of your calls. Or you won't because you'll hopefully avoid this nightmare of a phone!Other than these issues and a few other minor ones, the phone actually is nice. It had a nice build quality, the screen looks great, the 120 mhz option was interesting, fast charging, web browsing was pretty good, apps worked well on it, screen was large. But the problems were too much to overcome on this phone. I honestly hate this phone so much I decided not to buy a Samsung phone again. The S8+ was amazing, but this S20 FE was mediocre at best. And for the prices Samsung charges, the phone better be top notch.",2.0
49,S21 FE: Failed Experience. This phone had serious HW issues that even Samsung could not figure out. In fact they told us to unload it pronto. The tech jhun spent 1.5 hrs working on this phone and in the end we could not rectify the primary issue. Foremost was FB messenger freeze. Then blurry pictures. My guess the vendor sold this defective phone as new. In the end we had to have Samsung assist with resetting the phone and had to do that from the firmware. Rubbish merchandise.,1.0
50,Love it,5.0
51,"Just ok , I wasn't aware that it had no SD CARD slot.If this continues I will be changing brand of phones.",3.0
52,"The worst phone of all time. Camera, is unbelievably bad with absolute minimum features.  Menus horrible.  Save your money! It's egregious!",1.0
53,"Me vendieron un teléfono celular usado en vez de nuevo, ni siquiera llegó con el cargador, y el cable de carga no es original",3.0
54,"This phone is fantastic!  It has an amazing camera, and great battery life.  My only downside would be that there isn't an audio jack, but the phone is so great, I don't mind that much.",5.0
55,No me agradó que el producto sea una estafa y como paso un mes de la compra no se pueda devolver,1.0
56,Very easy to setup. Just insert your SIM card and voila.....,5.0
57,Not as good as my s21 5g,3.0
58,It's a decent size.  Battery dies fast..very fast.  Hard to navigate thru apps.  Guess have to get used to it,3.0
59,"Samsung phones are to controlling of your phone and does not allow the user to use the phone the way they want to use it.  I am not a teenager that lives on a phone.  I have downloaded apps that I use on occasion, but Samsung always wants to delete them if I haven't used within a short period of time. I like to move my photos from the gallery to Amazon photos.  Samsung does not allow someone to choose. They have a list of recent apps, but they will not allow browsing so that I can add Amazon photos.",1.0
60,"I bought this phone on Black Friday and used it for a whole month. I's a great-looking phone; The performance and cameras are great and it's also very smooth in day-to-day usage. But the battery on this phone is subpar; it barely lasts the whole day and that's only on medium usage of browsing social media, watching videos, etc. using the 120 Hz display and 5g even drains the battery faster than you could expect and I had to switch them off to save some battery. I used it for a month expecting it to change its battery behavior but it didn't. So, I had to return it and get another phone. I recommend anyone buying this phone to be careful of its poor battery performance.",3.0
61,Good  in all of them,5.0
62,"This phone is worse than my Samsung Galaxy S9 in multiple areas. The photo quality is horrendous. Irritates the crap out of me that my photos are always blurry. The wifi connection is always going ""Network Connection lost"" ""Network Connection restored"" all day everyday. Would NOT recommended. 🙄",1.0
63,"Worst phone ever purchased on Amazon ,has issues with the phone at first time of use, very slow, camera was not in its best, I restart it many times but no luck even unloading all my pics and mist apps and its was acting up, very disapointed from this purchase",1.0
64,"I've had this phone a little more than a year.  Recently, I made the mistake of leaving my phone in the side pocket of my pants when I climbed on the Batman ride at Six Flags Discovery Kingdom.  Wouldn't you know you slipped out as I was hurled into a backflip.  My heart dropped as I felt the phone leave my pocket and heard it hit some part of the ride.  I just knew it was gone, possibly forever.After departing the ride, my daughters found it had fallen into an area that we were not allowed to access.  Unfortunately, I was not able to get the phone back for four days.  Four days of rain so heavy the park was closed.  I was able to see it on ""Find My Device"" so I knew it was still operable.  When I finally retrieved and charged it, it was fine!  A small scratch on one camera lens, but it did not have a protection film.Between Samsung just being awesome and a cheap case, my phone survived Batman!",5.0
65,"My wife really digs this phone!  It's the first smartphone we've purchased directly from Amazon rather than from a provider (e.g., Verizon) or a Costco kiosk. Configuring the phone; installing the SIM card and setting it up online with our Verizon account was relatively smooth.",5.0
66,Everything works great.,5.0
67,"Loved everything about me new phone. Delivered on time, excellent price and I could not be happier.",5.0
68,The recipient loves the phone and finds it easy to use the functions he utilizes.,5.0
69,"El tiempo de llegada fue demorado, debido a que lo compré para envío a Colombia, sin embargo no tuve inconvenientes ni con el producto ni con el transportista.",5.0
70,The Samsung S21FE is super fast! The screen is really nice... Perfect for everything from videos to reading books on. The fingerprint reader is excellent and gets it right almost every time. The battery life is pretty good on it. I actually can't think of anything that I don't like about this phone.,5.0
71,Todo me agrado y los regale a mi nieto.,5.0
72,"I was trying to update my old Galaxy A70 smartphone, due to space capacity and recently it became very slow... and this was a great choice to change it, it has a super response, 5G prepared, etc etc... great choice for me with an affortable price",5.0
73,"Still learning the phone, but the appearance is fantastic!",5.0
74,Amazing Camera,5.0
75,"El reconocimiento de la huella no ocurre en todas las direcciones, debes colocar la huella recta frente al teléfono, Xiaomi mejora en esto. La velocidad está impecable en un teléfono nuevo. Me ha ocurrido 2 veces, navegando en Chrome, la pantalla se torna en un color beige claro, se gira la pantalla a horizontal, y aparece la pagina y luego se retorna a vertical y se soluciona. No sé la causa de esta falla.",4.0
76,Buen telefono pero lo compre convencido de ser dual sim y a pesar de que tiene la ranura para los dos sim cuando inserto el segundo sim no hace nada y no permite configurar ni adminsitrar los sim,4.0
77,The phone is great but NO HEADPHONES in the box,4.0
78,Itt doesn't keep a charge. There is a weird black blob on the screen when it hasn't been used overnight. It is crap,1.0
79,I liked that I only paid $350,5.0
80,I break phones more often than I would like to admit. I got this phone and have had it for months now I have had no issues.,5.0
81,"This is both the absolute worst and in some ways one of the better phones I ever owned. Its good at everything except actually making and receiving phone calls. I can be next to my wife, who is using an iPhone, and she has a signal (phone and internet, carrier or wifi) and I do not. Answering a call is sometimes impossible because the screen does not consistently respond to swipes and the option to use the volume up button is useless if the phone is in a case. There is no option, due to Samsung anti-consumer stupidity, to answer a call by tapping on the answer icon. The phone has only meh facial and thumbprint recognition. So if you want a hand held entertainment device with reasonably fast performance and an OK screen this is the phone for you. If you need a phone to be a phone, not so much. I even sent this clunker in to Samsung when it was under warranty, they said it was working fine. So unless this particular phone is dud I kind of think this may be a systemic Samsung issue: I'll never buy another Samsung phone, I wouldn't even take one as a gift, that's how bad it is.",2.0
82,Working very well,4.0
83,"My boyfriend loves his Christmas gift. Now to get him to switch it with our service provider so he can actually start using it! Only issue is Amazon recommended an Otterbox so I added it to my cart without realizing it was not compatible with the S20 FE. Why would you recommend an accessory that is not compatible!!??!! I'm not the only one this issue has happened to, even for other products entirely. Step it up Amazon cause you cause unnecessary returns and disappointment.",5.0
84,"Great phone. Not too big. Great WiFi connection. Very easy to use. Fingerprint sensor works well. I had to have a physical SIM card, SD card. I got the adapter to use my headphone. My only complaint is that 5G is not as reliable as 4G or LTE (not the phone's fault). Reception can be spotty is the strangest places.",5.0
85,"I suggest getting a different phone, the battery life is terrible.",3.0
86,I finally switched my sim to this phone and Verizon promptly locked me out of the system and said the phone is flagged as lost or stolen. So now I am dealing with the fraud department. Too late to get a refund so I am out my $500. VERY DISAPPOINTED with this seller!,1.0
87,excellent phone with good price. I bought it on Black Friday Sale with 400 not including tax.,5.0
88,"i buy ir for my little brother and he is very happy with that, good battery life using it around 15 hours",5.0
89,"Su pantalla excelente 100%, el reconocimiento facial 85% batería 80%Huellas dactilares 98% sonido estéreo 75%, resumen lo ofrecido un 88%",5.0
90,"Es un gran celular, funciona en Perú sin ningún problema, viene desbloqueado; el único detalle es que no aguanta juegos pesados como el COD. Si lo usas para cualquier otra cosa, te irá de maravilla.",4.0
91,La calidad de la pantalla excelente,5.0
92,"Bought as a gift and she loves the phone and cameras. She doesn't use the face recognition or finger print readers. But she loves the memory, camera capability, ease of use and set up , and 5g speed.",5.0
93,Great storage capacity.  Pairs easily with bluetooth.  Super quality pictures.,5.0
94,No idea what you may find in the box.  Might not even be the item listed.,1.0
95,It DID NOT! come with the right tempered glass covers.,5.0
96,I had a Galaxy S9 and did not want to give it up because it was a great phone.  But I'm glad I did because the this phone is much better.,5.0
97,"I bought this phone to play Pokemon Go. It works fast, has decent battery life, has beautiful graphics, and is light. I liked!",5.0
98,High pitched noise in the slow motion camera can be heard in the recording.,1.0
99,"Came on time, works well. Battery Life is fine. The unit I received is a dual sim model. Cameras are good for the price point. Does not seem to lag or slow down much with heavy use.",4.0
100,"Buy used in Amazon.  Works perfect.Started with 1 IMEI, and I needed 2 lines!But, after an acualization the second IMEI shows up.  It accept 2 chips now!Location:  Guatemala.Great camera.",5.0
101,"UPDATE BELOW- 12/26/2022- UPDATE BELOWIt's a fine phone for a lot of money. $650 is what it normally goes for. I got it for $400 on Amazon- the most I was willing to pay for a phone in 2022.But I'm not very happy with it. It comes with a lot of nonsense apps and just isn't as efficient as the pixel.I'm going to compare this to the Pixel because other than the oneplus nord20 it was the best other option for me and the one I went with.The pixel has a good price of $300 (when it's on sale.) That's the most I'm happy to spend on a phone (obviously I was willing to pay a bit more though.)The pixel is just a much better phone in my opinion- at least for an adult. For me the FE 21 is a candy phone. It's a phone a rich parent would give to a kid (usually- obviously there are different adults and kids), but the Pixel 6a is a useful phone.I have really loved Samsung for a long time. I always bought their phones, but Samsung keeps coming out with more and more expensive phones that are more and more gimmicky.And I swore that I would never spend more than $300 for a phone after spending a lot on Samsung 10e (just wasn't worth the dough). I bought this phone anyway, because, hey, inflation? I wanted to like it since it's Samsung.After trying it out I said, enough is enough, and kept my Pixel.Two things that are better about this phone though:1. the screen has the strongest gorilla glass (victus or whatever.) The pixel 6a uses a really, really old one. That's annoying and not okay.2. This phone is much easier to fix. I've taken apart my S10e and know that Samsung phones are easy to fix. If you want, take a quick look on Youtube or whatever other video website and look for ""Pixel 6a screen repair."" It's not a phone that makes sense to fix :-(. If it breaks you throw it away.But in the end those two reasons weren't enough for me to spend 25% more on a gimmicky candy phone...Have a nice day :-)Update:Oh and the phone doesn't come with a charger. The phone brands claim that it's to reduce ""waste"", but to be honest, I don't know anyone who just throws away an extra phone charger!!! Probably 95% of people keep it as a secondary charger or a charger in the car or something. And there are also the people that for whatever reason just don't have a charger. We don't all inherit chargers at birth!I would take off a star for that, but pretty much all of non-Chinese designed brands are doing ir. That being said, companies like Blu (American owned and designed) or Motorola (Chinese-owned, but Chicago designed) aren't!!!!",3.0
102,"Terrible, el teléfono no funcionaba y no leía el chip llame a Amazon y no me dieron solución se supone que tenia reembolso o reemplazo y no quisieron reemplazarme el producto una pérdida total de tiempo y dinero",1.0
103,The battery is not good as it needs to be charged multiple times during the day and the battery goes down significantly even when the phone is not being used,2.0
104,"I bought this to replace my Moto GPower 2020 and it's a good choice. Since the gPower was the battery life king,, I didn't want to go to a device that drains quickly. I will say this phone doesn't have the same battery life but nothing does to be honest. I have absolutely no complaints with this FE S21. Bought it from Amazon as open box/returned item at under $300. Super deal.",5.0
105,This phone made me live android again. I may never go back to apple,5.0
106,"This phone is fantastic! Great price, camera, quality and storage. I got it last month when I switched from iphone. Great decision!  I totally recommend buying this phone.",5.0
107,I have had this phone for over a year and it is great. Camera is very powerful and it's very fast.,4.0
108,Good Product. This phone performs better than the S22.,5.0
109,Really didn't know what to expect with this remanufactured Samsung 21 5G FE but it was a good buy the phone works flawlessly just installed my sim from my broken Samsung S21 5G downloaded my contacts and personal apps and it works great. Love this phone would buy another if needed.,5.0
110,"It’s an awesome cel, you should purchase it you won’t regret it…",5.0
111,"Phone works great, case I didn’t fit perhaps due to the FE 5G but overall very pleased with this product. Service is fast pictures look great, and the audio works well. Great product overall.",5.0
112,"When this came out I ""upgraded"" from my S9.  Out of the box the speaker was defective so I got an exchange.  From the getgo the touchscreen had issues, which I thought would be resolved through firmware updates.  Unfortunately, that hasn't been the case, and the touchscreen is so bad now that it's borderline unusable.  In retrospect I should have returned it ans gotten something else.  I loved my S9 but the S20 FE has really soured me on Samsung.",2.0
113,"I like this phone.  It is very attractive and easy to use but I was very disappointed after buying the phone to find that there is no way to plug in a headset, headphones, earbuds, etc.  There are times when you don't want to broadcast what you are listening to.  I probably would not have purchased this model of phone if I had known that.",4.0
114,"Brought this phone for my brother, he’s really enjoying it",5.0
115,All features are great. Had over a year and I'm still finding things it does.,5.0
116,"Got this phone on Black Friday for a few hundred off. Upgraded from my S9. I've had this phone for a month and I've been really loving it so far! My old phone was too full but 128gb seems to be enough. The battery life is good for me, just have to charge it before bed. Phone runs fast no lag so far. Just sucks they dont include the brick, since I upgraded from S9 had to buy new c port charger. Other than that, love it",5.0
117,Previously had older Samsung.  This works great but no SD slot,5.0
118,I really like this phone.  It is really nice.,5.0
119,"This is one of my favorites phones, very easy to use and the pictures quality is great.",5.0
120,"hola , yo hice el pedido del reemplazo de este producto , pero la persona que lo compro mi hermano se dio cuenta que alfinal esa falla que marcabamos que estaba ocurriendo era por una mala actualizacion, segun mi hermano el producto funciona bien que no sabia que era lo que habia pasado los primeros dias, pero siguio actualizando el producto y esta comforme, mi pregunta es tengo que devolver este producto o puedo devolver el que ya me enviaron nuevamente?espero respuesta muchas gracias",5.0
121,i just wanted a simple phone so far i am still learning this phone since i have weaned off the iphone,5.0
122,Phone arrived but looked a little suspicious.  Both security tapes on the phone box were loosely adhered to the box as if the tape had been removed (but not cut) a couple times.  The mask on the face of the phone was not factory and did not match the phone front.  I was on the phone with Verizon trying to activate the phone and they told me that they could not find an IMEI registration for the phone.  I wanted it to work but ??????,1.0
123,good,5.0
124,This phone is easy to use and has been a great purchase so far.,5.0
125,No on/off,1.0
126,"Phone defective. Turns on and off, does not ring often.",1.0
127,La duración de la batería con lo justo llega a 1 día,4.0
128,"Update: I'm returning the phone. It's so bad. Apps won't work properly, sometimes they won't even load. I made the sure the phone is connected to the internet, reinstalled apps, restarted my phone, etc. and they still don't work. Perhaps it's just the one I received that is defective but I do not recommend getting this phone.Prior review: I had a Note 9 prior to this phone. I wish I would have just spent the money to get my Note 9 fixed rather than buying this one. Even though the S21 FE is mid-range and Note 9 is a higher tier, I thought since the S21 is newer it would be better, but it's not. The screen on the Note 9 is so much clearer and vibrant. The camera on the S21 does zoom in a lot, but it's so unclear that the zoom is pretty much useless. It's slower than I imagined it would be, too. The battery barely lasts a day. I usually have to charge it in the early evening. Overall, I wouldn't recommend this phone.",1.0
129,"The phone is not functioning, the phone automatically mutes or unmutes, select function when not in use, sorry i purchase,",1.0
130,My daughter loves it,5.0
131,I love it  Works as advertised looks as advertised I'm happy,5.0
132,The battery will go down to 50% after just 3 hours of use… don’t waist your time and money on this.,4.0
133,"Phones are fine, but the company is dishonest and won't honor their own trade in policies.",1.0
134,Love my new phone. It'll take some time to get used to it. Im switching from an I-7 back to the Samsung,5.0
135,"Haven't had any issues that I couldn't find a fix for on the internet. The biggest thing was data not working, but I found out that it was an issue across all Samsung devices that can be fixed by toggling airplane mode on and off.Battery life is decent. I haven't tried finger print or face recognition yet.",5.0
136,no issue so far,5.0
137,no complaints,4.0
138,"Let me preface this by saying that I sort of already knew what I was getting by reading the reviews here - no charger, no microSD etc. and these weren't deal breakers for me. I'm changing phones after 8+ years so this is a huge upgrade for me. Love the quick response time - hasn't hung on me so far at all. I'm not a big phone user so I really like the battery life too - I can easily make it last 2 days without needing to charge. Camera pic and video quality seem great as well. At 400 bucks I think this is a steal!",5.0
139,It was easy to transfer my apps and photos.  Seems to get signal better than my outdated LG.  I thought about getting an iPhone but can't see putting that much money in technology that becomes outdated so quickly.  I've had Apple and Android they both have their benefits.  I chose the less expensive option this time.,5.0
140,Q no me yego completo solo yego el aparato y el Chablé para cargar pero no la clavija donde conectar el clavel del cargador,5.0
141,Worked for the entire time. Took forever to break it,5.0
142,great phone for the price that I purchased for new.,5.0
143,Been seeing several reviews that the phone is not the best. Obviously there is no prefect phone. So for this and considering its price. I would rate it five star. Its fast and the fingerprint is super fast as compared with my previous Samsung Note I had. The size is perfect not too big and not too small. And has almost all the features of a flagship apart from few not so important to me. Generally its nice.,5.0
144,"Our carrier is Consumer Cellular and we usually purchase phones through them.  However on Cyber Monday Amazon was running such a great deal on these phones ($399!) we bought 2 of them.  Well despite putting our Consumer Cellular Sim cards in these phones we could not get cell service.  We called Consumer Cellular twice, Amazon product services, and Samsung's helpline.  None of these could get our phones to work.  The only thing we could conclude is that these phones came locked.  And since Amazon sold out of that exact phone they would not replace it.  So sadly we had to send them back for a refund.  We were very disappointed!",1.0
145,"I have this phone but I didn't get it for the cyber Monday price Amazon had it at, I bought this one for my daughter, great price a steal really, thank you for these deals Amazon.",5.0
146,Took awhile to transfer everything but works well once everything was transferred.  Patience,5.0
147,"I didn't think I'd ever be able to afford a new Galaxy S-series, and if my old Galaxy A-51 hadn't died, I wouldn't have spent the money to buy a new phone...but it completely died after 2 & 1/2 years, and could not be repaired, so I had to. However, at a $399.00 Cyber Monday special, I was able to get this 1-model-back S-21 for what I'd have spent on a comparable A series! And two major things the S series features that the A doesn't is that it supports wireless charging, and smart watch connectivity! It also has a much better camera, and I'm sure I'll find other great features as I go along. The color isn't as ugly as I was afraid it would be- you can actually put a tinted clear case on it and make it a little more pretty, or completely cover it with a solid case. It doesn't come with any extras like Galaxies used to in the past, like a manual, a case, a wall plug, a car plug, or screen protecter- nothing except a shortish cord and a tool to pop out the sim card slot, which is on the side.My service carrier is a government Lifeline company which runs on the T-Mobile network, so I just put my old Sim card in my new phone and it was connected instantly with the same phone number & provider, but I did have to go through all the Google setup, which would have been way easier if my old phone had not been dead, but I got all of my contacts back (though without their photos I'd put with their names), and I lost all the photos from my dead phone; I got most of my apps back, but I did have to reinstall a few, and log into most again in order to use them.Galaxies stopped making the body casings openable a few years ago, so batteries can't be replaced easily, and to try to get them repaired, a tech has to melt the sides of the case open, which turned out really ugly when I tried to get my A-51's charging port replaced (which didn't save my old phone anyway), and it looked like smeared crap after they melted it back together, fyi.This is a very desirable phone, despite the new attempts to make it more throwaway. Hopefully it will last me at least 3 or 4 years- that would be $100. a year...plus interest....it's sad how much things cost so much today.",5.0
148,"I had a mint condition S7edge and really wasn't planning to upgrade till i saw the black Friday deal at $399. I start with the cons. No led light for incoming messages, but you can activate reminder feature which justvrepeats audio notofocatopn every 3 minutes. Hard to answer calls as the green button must be swiped only right to receive calls. Limited options to lower camera resolution to save memory space. No other complaints I can think of. Better in so many ways. Battery life is great if you put power save on and drop to 60hz.",5.0
149,Nice being able to make payments and doesn't cost a fortune and is everything and more than I expected,5.0
