,comment,rating
38,"pesima duracion de bateria, pero por el precio no me puedo quejar, segun AccuBattery tiene un 70% de vida util, la bateria dura muy poco y no dura mas de 4 horas en pantalla, version snapdragon, condicion general muy buena, varios golpes en esquinas y bordes muy notorios, y en uno afecto un poco a la pantalla sin llegar a romperla, tiene unos pequeños rayones en la pantalla y solo ese rayon el el borde curvo en la pantalla que es casi imperceptible, funciona 10 de 10, fue una buena compra aunque mientan sobre el porcentaje de vida util de la bateria",4.0
39,"My first effort to charge this phone gave a moisture detected error.  After reading about this on the internet, I filed a return, listing defective as the reason.  24 hours later, I took it out of the return envelop and gave it another go.  No moisture error, and everything was transferred from my old S8 seamlessly.  I've ordered a commuter case, and this time I keeping the hard shell on it.  Took if off the S8, and after a few drops, the on and off and volume tabs would not work after 7 years of use.  Repair man said it would be cheaper to buy another then to fix it.  And that's where I am now.  So for now, I'm happy with my purchase.  No visible scratches, dings, or cracks.",5.0
40,"Excelente, luce como nuevo",5.0
41,Bought 2 identical phones one still is perfect the other has issues 3 days out of warranty. The seller is unmovedAnd Says too bad. NOT RECOMMENDED,1.0
42,Just plain stupid! There is NO key included to put in a sims card. Just be aware of that.,1.0
43,The media could not be loaded.                 Phone is not charging plug ins work in all ends of house  charger,1.0
44,"Needed an upgrade from my LG stylo 5 I had for like 5 years. The phone itself, works fantastic! I have always been a Samsung fan! But apparently when they refurbished the phone they didn't put a new battery in? Just unplugging my phone and checking my Facebook memories for 5 minutes dropped my battery percentage to 90% drove to work (45 minute drive) not touching my phone and then it was 82%. Listened to Spotify for 15 minutes and now typing this review, 61%... :/",4.0
45,"Equipment in excellent condition, impeccable with no visible flaws, keep in mind that the charger is not original and you probably have to buy another charger as in my case, I chose the unlocked equipment for all operators and it works with all operators in my country",4.0
46,"Phone arrived on day expected.  In great condition and is unlocked as promised.  I have T-Mobile and was able to transfer my data and Sim card for service over easily.  (One note, you will need a safety pin or something equally small to pop the Sim sleeve out).",5.0
47,The phone I got is not unlocked as in the description so I can’t use it with my carrier it was version only and I double checked to make sure it wasn’t misread on my part but no the details say unlocked so I’ve contacted them about we’ll see how it goes from here bummer it was a nice phone but I can’t use it,1.0
48,Battery life bad,2.0
49,"It's a great phone. Getting it to have access to ASHA hearing aid support. I'll miss some features of the s8, but for the price this is a nice upgrade, especially with battery and power features. The contacts having dots instead of letters, and the fingerprint reader placement in the screen are a bit to get used to, but otherwise great!",5.0
50,"Brand new, as advertised.  Has performed flawlessly.",5.0
51,"I just shipped the phone back to Amazon. It doesn't work. It turns on BUT, it cannot connect to WiFi. I can't update it or anything. I even did a ""Factory Reset"" of my Cable Router and reinstalled all of my Mac Addresses... The Phone wouldn't connect... Done Deal. To rub salt in my wound, it cost me CAN$30 to return it to Amazon...",1.0
52,Terrible,1.0
53,I'm trying to get used to the phone but I like it so far.,5.0
54,The phone is advertised as UNLOCKED But it is NOT. I lost money and time chasing for a refund.,1.0
55,I had to repurchase my S10 because I broke my first one and cost to repair would've been more than what I paid for on the phone. My last one was purchased through Amazon and I was happy with it. This one however?  It hadn't had a system update since nearly January of 2022. I have slow internet so it took almost two days to update. Then it's slow in processing because of all kinds of junk and empty folders in the system.  Just honestly upset to this compared to my first.,3.0
56,I'm very pleased with this purchase. I'll definitely be back. Thank you!,5.0
57,"My wife is super happy with this cell phone. It has not a perfect look,but is more than fair for the price. Recommended",5.0
58,Yep its 100% working with t-mobile and good as new!,5.0
59,La batería no dura mucho!,4.0
60,"Condition was better than expected; only very minor cosmetic flaws.  Screen is perfect, no distortion.  Battery lasts over a day on stand-by.",5.0
61,The media could not be loaded.,2.0
62,Not too bad,3.0
63,Great price 👍 . I would recommend it,5.0
64,I didn't like  When I did the diagnostic check the battery was checking bad and week. It recommended battery need to be replaced Call for retailer So it's been sent back.  Other than the battery it worked great,3.0
65,Arrived in perfect condition like new but it was locked to a carrier - returned it immediately,1.0
66,The only thing I don't like about this particular phone is it only works on wifi,1.0
67,The the phone is in excellent condition,5.0
68,This phone arrived early and was in exactly the condition defined by seller.  The phone functions perfectly and the battery health is better than 80%.,5.0
69,Did not come unlocked waste of money,1.0
70,Scratches,1.0
71,This phone looked New.. Works awesome,5.0
72,"We bought a Samsung S7 from Value Deals LLC two years ago that was supposed to be locked to Verizon, it was not and due to being an international version it never worked right for our application. We bought a Samsung S10 from them this time and it is great! The S10 is true to description and function. So much so that we have ordered a second S10 from another seller in hopes that it is just as good.",5.0
73,The charges didn't hold that long.,5.0
74,Dislike the size  dislike the snapshot feature hard to use.my phone service  always out. Bad signal when I try to use map settin😠,1.0
75,Mic not working and screen came defected.,1.0
76,The phone is telling me there is something wrong with the charger.,5.0
77,"I received the phone a day early and upon opening and seeing for maybe a tiny mark or blemish and nothing at all! This is a brand new phone theres no sign it has ever been used ,the battery is also very excellent I am going here for my future phones ! I have cricket and all I had to do was insert my Sim. I am very happy thank you so much for an amazing product",5.0
78,Phone works great except for the speaker. Other than that I love the phone,4.0
79,Excelente,5.0
80,I have to have it set up with sprint for a few weeks in order for Verizon to accept it with a swap over. Annoying. Let's just leave it at that.,2.0
81,i just recieved my phone today and i have to admit i was blown away. first off it was well packed and protected. when i peeled away the bubble wrap and unwrapped the phone i was so happy. the phone is flawless cosmetically there is NO scratches scuffs or fading of any type it looks brand new just beautiful phone i would not have gotten it any better even from samsung itself. i am with cricket wireless and all i did was follow instructions from some of the reviews on here (thanks by the way ) and it connected in secondsthe battery life was only at 10 percent but its all good i got a rapid charger (that came with it) and the phone is charging perfectly thank you so much amazon and electronic deals for such a beautiful phone and a great first experiance,5.0
82,"Apparently, at least 80% battery capacity as stated in the description equates to needing a charge 3x/day.Very disappointing not to mention a real pain.",2.0
83,"Received a phone (Galaxy S10) that did not fit my cell service needs. I really hated having to send it back because it looked like an unused ""new"" phone. I contacted ReNew Pro's and they sent a replacement the next day by overnight delivery. The new phone worked on my cell service. And once again, I can't call it ""excellent condition"" it's ""new""!Quality, Service, and Price. They hit all 3 of my 5 Star buttons.",5.0
84,A great priced phone I recommend it,5.0
85,"Packing was ok. The phone powered up but will not read any sim card. Hopefully I hear back from the sellerAfter sending defective product back I was charged a ""restocking fee"" if nearly $20Did I mention the phone was defective....What ""restocking fee""? Is the seller really putting this back for sale...And Amazon doesn't back it.",1.0
86,"It was not unlocked as advertised - attempting to unlock now....I am trying to unlock.... If it unlocks I will keep it, if it does not unlock I will try to return since it was advertised as unlocked which is untrue.",1.0
87,The phone itself is clean. The battery life on this phone I would say is approximately 55%. The charge does not last 80% as stated on ad,1.0
88,"El celular es bonito, rápido y todo, pero la batería es un dolor de cabeza, al día mínimo 3 veces lo tienes que cargar y eso considerando un uso normal.",3.0
89,I haven't had any problems other than the fingerprint reader took about 3 tries to get it to work. Changed it so I have to put in numbers..,5.0
90,"Great product is look like new, I would like to buy again👍👍",5.0
91,"Todo muy bien, llegó a tiempo, funciona perfectamente y es compatible con banda en Argentina. Lo único que no cumple al 100% es que tiene algunos detalles mínimos en la parte exterior y no viene en caja, lo mandan suelto.",4.0
92,It is clean and I like screen protector.It is my second line,5.0
93,Muy buen teléfono,5.0
94,It fit it’s case and plugs perfectly,5.0
95,The phone is in excellent shape and is exactly what we ordered. Powered the phone up and it set up seamlessly. Very happy.,5.0
96,Great replacement for my husband's phone,5.0
97,"Came in a secured box, looks brand new and works perfectly.  Thank you :]",5.0
98,It arrived without a scratch and works perfectly. I had been using a Moto G Pure and getting 1-2 bars of signal strength. This phone gives me 4-5 bars on the signal strength scale. It works as the new ones advertise and I couldn't be happier.,5.0
99,Came in very small generic box meant for most phones. But not really problem. The phones frame itself was damaged like drop damage from previous owner. When there’s 30$ kits to replace the frame and screen. I’m little disappointed that they didn’t take the time to replace that. Everything on the other is great and works great phones functions great. Nothing else wrong but the chipsEdit :Battery wasn’t swapped im pretty sure so they just basically wiped it and resold it I wouldn’t call this renewed I would say pre owned,4.0
100,"Didn't have any problems with my service (Tracfone) Everything set up.  Except samsung it won't let me sign in due to changing phone numbers which isn't this phones fault.  So far I'm satisfied. It has a nice camera & It came in super fast, scratch free.  Not very clean but It cleaned it up well.",4.0
101,Phone works great. Only issue is that I'm unable to get absolutely no service from my service provider when I am home. However once I leave home it works just fine. This has never happened before with any of my phones,4.0
102,"Was a bit skeptical about purchasing a used phone but took a chance based on the reviews I saw online. Pretty decent purchase. The item looked as good as new. No scratches or wear and tear that I could see. Easy enough set up ad phone came unlocked for use in Trinidad. Only complaint is the battery life. Received on 77%. I fully charged phone to perform set up and to transfer data from old phone. By the time I did that and checked on my apps, I'm on 58%. That's crazy. Other than that, I'm ok with product.",4.0
103,Inserted my Straight Talk sim right out of the box and everything worked instantly!,5.0
104,i like all the new feachers that come with it. It should give me years of service.,5.0
105,This phone was surprisingly good...not gonna lie. I've had it for 3 months now and there's been no issues. Just the battery could be better but it's not that bad once the power saver is on.,5.0
106,"i was suprised how fast i got the samsuns s10 128 internal gbs  phone for the low price of 150 cant go wrong. i was worried that it was going to get a clone ,watching videos how to detect the clone from original samsung. it is very good condition 2 miniscule scratches which i cant even see when the phone is on. thank you again",5.0
107,I knew I was going to like the phone because I looked into and researched it before buying. It was more so the service of the seller I'm happy with. Came in excellent condition as promised and had no problems with if for the months that I've had it!,5.0
108,The phone looks good only a few small scratches that aren't very noticeable. However when I put my sim card in the only option is 3G. I know its not the sim card because on my old phone it automatically connects to 4G. Battery level was at 82%.,2.0
109,"I recently purchased two renewed Samsung smartphones, the Galaxy S20+ 5G 128GB and the Galaxy S10 128GB in Prism Blue, both fully unlocked. I am extremely happy with my purchase and the quality of the phones. They both arrived in great condition and work perfectly.I gave these phones as gifts to my relatives, they were overjoyed with the new phones. They were impressed with the sleek design and high-performance features of the S20+ 5G and the S10. Both phones have exceeded my expectations and I am impressed with the value for the price.I highly recommend these phones to anyone in the market for a new, high-quality device. The fact that they are fully unlocked is an added bonus and it makes them more versatile. I am very pleased with my purchase and I would definitely consider purchasing renewed phones again.Thank you for providing such great product and making my relatives happy.",5.0
110,6 months in phone donot work or charge,1.0
111,"Minor scuff on the screen and a minor scuff on the outer, upper left corner of the phone.Definitely not new nor looks new - but works well.The return policy makes sense but not for someone that needs a phone working ASAP. If you are not satisfied completely with the quality, returning and waiting for another is just a waste of time. So you might want to consider getting a completely new phone if that matters a lot to you.Unfortunately, I don't have the time or energy to return the phone I got to get one that has no defects at all (if there are any).But - It works and is better than my very outdated phone that finally failed so...",4.0
112,So far phone works great but battery is seemingly going to be an issue it charges quick but loses charge much faster than expected also phone had scuffs in bottom corner and paint scrape top corner with two long scratches on screen that aren't immediately obvious. It's tough as I wouldn't rate it low as acceptable but not sure this should be considered excellent but I have a case and I suppose will deal with that,3.0
113,Order was shipped promptly and even arrived early. Product arrived as described! Thanks again.,5.0
114,"Wow I have had this phone for 6 months, no issues, works great for all my needs. AT& T type, company who sells these gets a 89% satisfaction rate",5.0
115,The phone did arrive in good physical condition but the battery dies quickly. A fully charged battery lasts me 3 hours maximum.,2.0
116,"I’ve mainly like listening to & watching music videos with it, however, I’ve downloaded & installed a large number of all the apps that I’m likely to want to use, and that comes to 33GBs out of total space of 128GBs. Furthermore, I took Mint Mobile up on their deal, bought 3 months Talk, Text, 5GB/mo. at $15/mo. and another 3 mos. free! That’s 6 mos. service prepaid! I’m a “happy camper”!",5.0
117,Todo funciona al 100$%,5.0
118,"I know refurbished is not brand new, but at least tell me all the issues so I can make an informed decision! From day one of purchase the speaker is sounding garbled. So it's a no for playing music, enjoying videos, or even listening to the frickin ringtone!",3.0
119,"Only had the phone for a few days. I probably just got a bad phone but the phone barely stays connected to data. I checked with my provider, its not them. The battery life is just horrible. Just a huge regret and a waste of money. The volume button already got stuck.",1.0
120,"First off, the main take away here is that it's a good phone. Plenty of storage for me, excellent battery life, charges wirelessly, looks nice, and a good size with nice resolution.I'm not a camera aficionado, but it seems great to me.So don't let the rest of this throw you off. In the scheme of things, they are minor hits on a great phone.The things I dislike about it are specifically Samsung issues. Bixby.... just no. I don't know how many times I've accidently activated that thing with the side button. I've disabled a number of Samsung apps and features because I prefer other tools (mostly Google's), but most especially the keyboard. It's really just preference and experience, perhaps, but I think Gboard is way better than the Samsung keyboard. Plus, for some reason, most of the GIF's I tried to use in texting wouldn't send with the Samsung keyboard. Everything sends fine once I switched to using Gboard. I gave the Samsung keyboard a good long time to try to get used to, but it pales in comparison, and it would be the first switch I made on the phone if I were to buy one again.The screen fingerprint sensor works fine, mostly, but I have to be more exact with finger placement than with other phones I've used (and I don't have a screen cover on it yet, so that's not the problem).I also seriously miss some of the Moto features on my last phone - shaking the phone to turn the flashlight on is genius, and should be standard on all phones, IMO. I also find myself trying to long tap the 'home' soft-button to turn the screen off, to no avail.But like I said, those are all minor issues, and some are simply preference and habit. The phone itself is great.",4.0
121,The phone was delivered quickly  and seems brand new. No scratches or anything.  I wish it came with headphones but that isn't a big deal,5.0
122,"I love it, my husband bought it for me and going on 3 years and it's still working.",5.0
123,Good condition. Had a few scratches but because it is renewed it was expected. Also they weren’t that bold so it wasn’t an issue. Phone functions pretty well and looks like the pictures shown,5.0
124,Overall a good phone bit battery life seriously sucks!!!! I woke up T 725 am to my phone being at 100% its 802 and my phone is already at 93 %,3.0
125,"I received it today and got all of my data and apps transferred over no problem. I just took the sim from my old phone, stuck it in, it reset itself, rebooted, boom online. Painless! If there's a problem with the battery life I'll let ya know, but I have high hopes!",5.0
126,This cell phone works with Consumer Cellular.  I ordered 2 other phones and after transferring the data i found that they did not work for CC.  This one does.  Additionally it is hard to tell it from a brand new phone for double the price.,4.0
127,Can someone help me with this? Not getting to access the phone...,2.0
128,Battery drains so fast,2.0
129,Turned it on and almost immediately noticed it was getting hot. Got almost too hot to hold. Then it started launching apps on its own just sitting on the table. So much for quality control and testing!,1.0
130,Battery life is ok but long story short everything else Is amazing,5.0
131,"Samsung Galaxy S10 is a fantastic phone, easy to use, easy to read, great functions and charges up quickly. Highly recommend",5.0
132,I love my new phone flashlight is bright camera is perfect accidental protection battery life last forever,5.0
133,Like new.  Perfect working order.,5.0
134,"Great, prompt transactionthank you",5.0
135,"I have been looking for an affordable NFC phone for months. In total, I’ve ordered…and returned 6 phones because of battery problems, not truly NFC capable & connection issues. This time, it’s different. This phone came thru Amazon from Chubbies Tech. It looks & operates like it’s brand new. The NFC is fabulous & the power cord plugs in without a hitch. Thank you, Amazon & Chubbies Tech for such a good product.",5.0
136,It's awesome I had it for 2 months,5.0
137,The battery life is awful on this ...,2.0
138,Phone became defective 26 days after the 90 day return policy. Hardware issue.  Reached out to the supplier Avant Solutions. They weren't willing to do anything about it. I take very good care of my purchases. Definitely was NOT negligence on my part. Info for all...,1.0
139,"My fiance needed a new phone, so I bought him this one for Christmas. I didn't want to spend $800 on a  phone so I decided to go with refurbished. For around $200 I got a phone that not only looks brand new, but works like brand new too. The screen is perfect, no scratches or damage.. The battery lasts a very long time too.",5.0
140,I bought a renewed Samsung galaxy s10 for my mom for Christmas. It was delivered super late but I don’t believe it is the sellers problem.I’m super happy with the condition of the phone it appears as brand new. It turned right on and functions perfectly. The only thing I noticed was it loses battery life somewhat quick but that is expected with phones that are a few years old. Overall I am very happy and would purchase another phone from this seller.,5.0
141,"Purchased as a replacement for my wife's Galaxy 7. This is the second renewed Galaxy 10 I've gotten from amazon (I've had mine for about 8 months) and I am very happy with both phones. I think the battery life is very good and the phone is easy to use. The facial recognition works about 70% of the time, I normally sign in with the fingerprint reader which is very reliable.",5.0
142,"Worked great for 2 years, then just quit working for no reason. The finger print never worked right.",4.0
143,Got this as a replacement after losing my s9. The seller for t-mobile unlocked is great and I've even bought 2 more of these ..one for my husband and one for mom with 0 issues on all 3 phones and it's been about a year later. My recommendation is to read the reviews on the particular seller prior to purchase.,5.0
144,Esta muy bueno para ser de 2da mano muy buena calidad parece nuevo,5.0
145,"The media could not be loaded.                 Face recognition is fast but the fingerprint reader is preferred. Battery life is good, if your a heavy smartphone user then the battery might last you a full day. The speakers are very good, you can make them louder with Dolby Atmos. Camera quality is amazing! it can record up to 4k 60fps and the images turn out very vivid and clear. Overall amazing phone!!",4.0
146,"Item as described.. fast shipping, 100% recommended",5.0
147,excelente articulo.,5.0
148,Fabulous phone as a back up for my flip 3,5.0
149,"Es el primer teléfono y producto en general que compro reacondicionado, honestamente volvería adquirir un producto de estas características y más tomando en cuenta su precio, le doy 5 estrellas sin embargo quiero dejar este comentario para alguien que al igual que yo sé su primera vez, tenga en cuenta estos aspectos por muy evidentes que sean para mí no lo fueron.1.- El cargador que incluyes es un cargador super corriente, este regalo era para mi hermana y tuve que adquirir un cargador original ya que con ese cargador tendría problemas con la materia en una etapa muy temprana.2.- No viene con nada más solo el teléfono y el cargador (yo intuí que vendría con audífonos o algo por el estilo) de igual manera tuve que adquirir los audífonos por separado.3.- Este quizás es el más evidente y el que pase por desapercibido, pero: el equipo viene en una caja completamente diferente a la de fábrica, ahora lo veo obvio, pero en su momento algo me hizo pensar que vendría en su caja original como de un teléfono de 2 da mano se trata, pero no es asi, viene en una caja de buenas condiciones, pero es de ""renovación de Amazon""Es una perfecta adquisición si quieres un dispositivo gama alta pero no quieres invertir demasiado dinero.Quizás como aportación al vendedor seria que a la hora de adquirir el dispositivo este la opción como: Solo teléfono.Teléfono con accesorios básicos. (cargador, audífonos)Teléfono con accesorios completos (lo anterior, una funda y una mica protectora)Como una estrategia de gancho para quien no quiere perder tiempo en buscar todas esas cosas y prefiera pagar un extra puede ser buena estrategia.",5.0
150,Said it was nearly new and I think it was brand new.  Not a scratch or sign of use any place,5.0
151,"No user guide included.System clock came up as Oct 22,2022 and 343pm when the actual time was 12 pm Jan3,2023.Is it normal for the phone to shut down without warning when battery goes below 2 percent?Other than those things, tthe S10 outperforms the A02s by a long shot.",4.0
152,"Cant afford an iphone? Get this, this is ten times better than an iphone, you also get more storage, why wouldnt you want this.",5.0
153,"Llego antes de lo esperado y es un proveedor que cumple con lo que promete!!!El teléfono esta en excelente estado, viene con cargador original.",5.0
154,THE ITEM IS TOTALLY DEFECTIVE,1.0
155,"El telefono luce bien, de la pantalla, camaras y cuido en general a excepcion de la bateria que esta en un 76% de vida util. Pero muy contento con la compra.",5.0
156,"El producto llegó con todo lo indicado, me sorprendió de que estuviera intacto sin algún rayón (tanto en la pantalla como en la parte trasera), viene con cargador original y una adaptador de usb-c a usb-A, para conectar memorias o algún aparato tecnológico, es muy rápido por su precio, corre todas las aplicaciones y juegos pesados sin ningún problema, muy buenas cámaras tienen muchas funciones, pero su batería no es que sea mala, pero bebía con un estado de salud justo a lo permitido, la publicación dice que lo mínimo de capacidad de batería máxima es de 80% y llegó con el 83%, y llevo utilizándolo ya 3 semanas y bajo al 80%, diría yo que es el punto débil del celular pero por el precio es una verdadera ganga :)",5.0
157,No me llegó desbloqueado,1.0
158,Phone was in good condition and worked just fine. The included charging cable was defective. we replaced it and no other issues.,5.0
159,"Great phone, I choose it over the new galaxy out there.. still room to add sd card and has a phone jack.. take excellent pictures over iPhone and still runs strong.. I'll probably get another refurbished s10 plus so when my phone finally fails me I'll have a back up.. I recommend getting one now when they are cheap to get and are reliable...",5.0
160,"Just wanted to say phone is as described, in EXCELLENT condition,  no marks at all and battery life has been great so far.Came quick too, and contact with seller was quick and excellent.Will recommend this company to people For sure.Thanks for great phone.I only have 1 question.I use t-mobile. And this is locked to t-mobile. So I assume should have access to all on phone.Did notice a few that would not let me use, which seems odd .A button in selfie area.Is this normal?Its there but not lit up or can't slide to turn on.Thoughts?Thanks again, Sandra",5.0
161,Se calienta,1.0
162,Business,5.0
163,Item as described. Quick delivery,5.0
164,"Bought excellent condition, but it's not. To many scratches.",3.0
165,Not look like in excellent condition for sure.,2.0
166,Haven’t had it long enough to rate it accurately,5.0
167,Really like the phone. It came in pretty great condition and I haven't had any problems with it so far. It did come a little dirty but after a quick wipe down it looked like new.,4.0
168,Bought this phone March 2022 because I had friends that have this and their cameras always took great pictures. This camer never took great pictures. And now the phone keeps turning a yellow/green hue and I have to keep turning it off and restarting to make it go away. I realize it's a chance I take for buying refurbished but disappointing because I have bought refurbished before that lasted for years and this one didn't even last a year. Going to have to buy another one and will cross my fingers.,3.0
169,Love it! It's fast! Battery life could be better but I still love my new phone 😍,5.0
170,"Buen producto, vino sin ningún daño, falla, etc. Solo la batería muestra un desgaste mayor de lo esperado.",4.0
171,"Compré este teléfono para ser usado en Cuba porque decía que estaba completamente desbloqueado la verdad es q no se puede usar en Cuba, supuestamente necesito contactar al proveedor para que en realidad deba de ser desbloqueado y usado, no deberían engañar poniendo descripciones incorrectas, muy arrepentida de haber comprado este teléfono.",1.0
172,Phone was in like new condition,5.0
173,Phone is like new and has been working great so far,5.0
174,The phone itself is in excelent condition. Unfortunately it does not do software updates. I really wanted this phone to work but it's stuck on the old software.,2.0
175,The media could not be loaded.                 Everything about this phone is awesome. Would recommend .,5.0
176,Me encantó lo recomiendo,5.0
177,I've had nothing but problems on this phone I have to restart it everyday and it hangs up in the middle of phone calls and a reception on it is extremely bad!!,1.0
178,"For a refurbished phone it has been working great, almost a month with it and no problems. This was a great budget upgrade from a Galaxy 8+ with more storage and upgraded camera. Used it to replace a phone on Verizon, so we bought a Berizon phone and we did not have any problems setting it up or with service. I was delighted that it came with a charger (not original) and the tool to open the sim card compartment.",5.0
179,"I received the package and the phone completely damaged,disappointed, it was going to to be a Christmas gift",1.0
180,"I've had this phone for a few months now and i can say that it was an excellent buy,It arrived in mint condition, no visible scratches, dents, etc. The switch over from my previous phone was effortless. the fingerprint scanner is awesome for when you need to use your phone immediately and don't have time to put in a passcode, especially if its long like mine. The battery life is extremely efficient. charging is also a breeze. It doesn't take long at all with the cable chargers, in about 20 minutes you can be at 100 % depending on where you're at.Apps open easily, downloads are quick, it doesn't run hot to touch when I'm on it too long... and I basically use it for everything.I'm definitely satisfied with my purchase.",4.0
181,"Purchased for my son after he broke his....bummer I know. So upgraded him to a Galaxy s10. I have always loved Samsungs electronics, I have owned one for many, many years and have yet to be disappointed. Always up to date with feature and technology. He loves it, the screen is a good size for him to watch videos and play games on.",5.0
182,Efficient cell phone,3.0
183,"Phones are not fully unlocked. They are only SIM card unlocked. They still have the carrier bloatware. There is also a notification that returns every reboot stating ""Not a Verizon SIM card""",1.0
