,comment,rating
40,I bought this apple phone so I could use the Facetime with my daughter. Unfortunately Facetime does not seem to work and I've tried all their tricks of the trade.  I have not spoke with trade more yet.  I will update you.,5.0
41,You have to tap each letter atleast 3 times for it to work. Waste of money. I do not recommend. Volume is very low.,1.0
42,Great product would recommend buying it.,5.0
43,"I’ve had zero issues with it, other than the battery could be better, but for the prices it’s an awesome deal! And cosmetically, the phone looked brand new! Thanks!!!",5.0
44,Everything as it was described,5.0
45,l am in love,5.0
46,Price was right to replace my lost phone. Works great- Only cost was to get a $10 sym card,5.0
47,"I've had the product for a while, and when I first received it, it overheated for no apparent reason, but I fixed it, and now it's a wonderful phone that I adore.",4.0
48,This is my second time ordering!!! Great customer service!!! phone looks good no scratches or anything!!! Looks new!!,5.0
49,I like it I’ll just give it to my son cause I already bought one at the store,5.0
50,"The top speaker was not working, I could not hear nothing on calls",1.0
51,Excelente funcionamiento,5.0
52,It’s a really good phone works fine but the battery is not all that good but it’s not bad at all,5.0
53,99% battery life very solid. Unnoticeable scuff marks. If that might bother you get one from Apple Store brand new $999,5.0
54,"looks to be in great condition, so far no software issues and everything is looking good!!! my only qualm was with fedex just leaving it on the ground when they could have put it in the mailbox but! that is the delivery services (fedex) problem and not amazons or the sellers.",5.0
55,nan,5.0
56,Been using it for the past month moderately it hasn’t shown me any real issues yet definitely woth it so far i hid the scratches and marks with a cover i bought and the screen protector which came with the product.Would recommend if looking for an affordable IPhone,4.0
57,ESTABA GOLPEADO DE LA TOMA DE CORRIENTE,3.0
58,Got this for my daughter's birthday and she loves it!! Upgraded from iphone 7! Looks brand new and works great!,5.0
59,Initially the phone has a screen cover on but when I took it off the screen is all scratched up. Supposed to be ‘like new’,2.0
60,My daughter loves it,5.0
61,"Calidad de teléfono, excelente vendedor..",5.0
62,Thanks it works great.,5.0
63,My phone arrived as stated.  It was so easy to set up and transfer from my other iphone.  One scratch on the screen but a great phone for the price.,4.0
64,"The phone I received was not unlocked! Yet within the description it claims to be unlocked! Despite having the SIM card in that I used for my other phone, this phone only permitted Wi-fi calling. And even that didn’t connect properly. So, please be weary. Now I have to contact the seller and go through this run around process just to get a refund, hopefully.",1.0
65,The iPhone 11 I bought is in excellent condition and working great.  I received it on the date indicated.,5.0
66,nan,5.0
67,My niece loves it,5.0
68,The only thing I didn’t like was that the phone battery life was already on like 79% other then that it’s perfect,5.0
69,"This phone from the moment I got it has had issues... Nobody can ever hear me... disappointed for the money spent, other than that it ""looks"" new.",1.0
70,"The media could not be loaded.                 I was a little iffy on buying a renewed phone off of Amazon, but I was very happy. Shipping was fast and the phone is in excellent shape, there’s no scratches no evidence of any wear and tear at all. If there’s any blemishes in the photo it’s due to the photo in person and the phone is in excellent condition. I had some questions and the customer service was excellent and resolved all my questions, and got back to me real fast.",5.0
71,Battery life lasts about one day. Only had for 5 months and screen has popped out. Don't make the same mistake I did with renewed garbage,1.0
72,Great iphone,5.0
73,Battery life is at 86,1.0
74,The Face ID don’t even work and it came on no battery I had to buy a new one and they refused to send me my money I had to pay ! I’d give it 0 stars if I could,1.0
75,"I bought this phone on November 30th. Today, just over the 90 days warranty period, the phone stopped working. It no longer turns on, out of nowhere.DON'T WASTE YOUR MONEY!!!",1.0
76,All is ok,5.0
77,It would be remiss of me not to give a feedback. I am very impressed with condition of this phone and it works as it should. This phone went beyond my expectations  and I would definitely buy again Do not hesitate to make a purchase of this phone and customer service is great as I reached out to them just after I made the purchase . Keep up the good work guys.,5.0
78,Tenía 77 de bateria muy poca bateria,1.0
79,"My IPhone 11 showed up on time and in EXCELLENT CONDITION!!!!! Did not know what to expect, but I’m very pleased with my decision to purchase this phone. Absolutely no scratches or damage to this phone. Phone looks BRAND NEW!!!!!!!! I’ll definitely recommend them if you are in need of a IPhone. Very happy customer.",5.0
80,"I purchased this phone for my step daughter for Christmas & she absolutely loved it, at first. There was no visible damage & the first month to month & a half the device worked perfectly but then came the problems. She noticed the screen would occasionally “go white” & she didn’t think much of it until it started to happen more frequently & for longer intervals. I knew I was coming up on the end of my 90 day return window so I decided to contact the seller to ask for an exchange. The seller then replied & told me that it’s a “simple fix” & to take it to a local big box store to have it repaired (which would cost me more money). After seeing that message I wasn’t happy & decided to reach out to Amazon’s customer support. Even longer story somewhat short the rep are making the seller take the device back for a full refund. I’ll never buy anything used from Amazon again. Good luck!",1.0
81,It takes really good pictures.,5.0
82,10/10 I definitely recommend!!,5.0
83,"This phone is in great working order . It performs exactly how I want it to and is better than all my prior phones. I'm glad I bought it, and it was a great value. Took a while to get to me, but that was because of shipping. Other than that, it was worth the wait",5.0
84,This phone is perfect for someone who just needs to replace one. I had the iphone XR and was just getting old but I did not want to spend thousand dollars on an upgrade. I bought this phone and the price was incredible and the quality is fantastic. Everything works fast and is brand new besides the 88 percent battery life. For this model and this price plus perfect quality the battery did not bother me at all.,5.0
85,Phone came in great shape.  Went to turn it on.  It was locked. My repair guy couldnt unlock it.  Cheapest another pro would charge was $200. Seller would not let me return.  I thought I bought it through Amaxon. I trusted buying it because I used Amazon.  I would have been better off with a private sell in a parking lot. To court I go...,1.0
86,Its just like a actual need iPhone!,5.0
87,Very happy with this phone.  It works just like advertised.  Very satisfied.,5.0
88,"I got what I paid for no more no less. Paid $325 for the phone. The same phone from Apple re-certified was $499. This phone came with an 82% battery life, Apple re-certified phones come with new battery.",4.0
89,Product not unlocked,1.0
90,"Practical way to buy a high quality product , in pristine condition",5.0
91,"Although it claims to be unlocked for all carriers, it does not work for Sprint",3.0
92,Phone came just as described. Very good value compared to buying through the stores. Really appreciate their buyback program for older phones definitely helps with price.,5.0
93,"Only issue with this phone. Arrived this way and was rated ""excellent condition "".",2.0
94,"I bought this phone because my samsung started failing me after 2 years. And for the price, it is the best used phone you most likely could get. It has very minor scratches that aren’t noticeable at all, and I got one with battery 100%, it’s a very good iPhone!",5.0
95,I have worked with Apple devices professionally for years now. I know how they intrinsically work. I have found absolutely no fault over the months I’ve had this refurb other than the normal problem where the battery was not replaced. No complaints at all. I am extremely satisfied with the product I received.,5.0
96,Ha funcionado como nuevo! Excelente!,5.0
97,Condition of the phone is in great condition I love it only a couple scratches around the charger port but other than that it's great,5.0
98,The media could not be loaded.                 Love it!! It's fast and the pictures/videos always come out so clear,5.0
99,Nothing works properly settings mass’d up.,1.0
100,The phone arrived earlier then expected. It has a good screen and functions properly. Overall happy with it.,5.0
101,Every time we get a refurbished there’s always one thing wrong with it. This time around we can’t see pictures sent in iMessage. We’ve done every troubleshoot we can. Still nothing. Returning for a new one.,4.0
102,Haven’t had it but for a day and it’s like brand new so far! Quick and simple set up ..  great product! THANKYOU,5.0
103,good,5.0
104,Waste of money.,1.0
105,The media could not be loaded.                 The phone peeling off it changing color and the seller didn’t mention that,1.0
106,Phone is “certified renewed” but was still dirty when I received it. Battery life was 84%. To pay this much it’s not worth it. I guess I rather pay more and know I am getting a sanitized phone and the battery life will last longer,2.0
107,"89% percent battery life, no scratches phone is in very good shape satisfied overall :)",5.0
108,"Todo en excelentes condiciones, su color y funciona a la perfección 🥰🥰🥰 me encanta!!!",5.0
109,The phone never worked! And I couldn’t get it connected it brought it to two store and the both said the phone was either reported lost or stolen totally a waste of my time and had to wait a while to get my refund! 😡 hard to get in touch with the seller! They should’ve sent me another phone right away as soon as i reported it no good! Now I’m still waiting for my refund no one never contacted me and still with out a phone!!!!!! NEVER AGAIN!😡😡,1.0
110,I was skeptical of buying a used phone from Amazon; but this worked out really well. My grandson wanted an iPhone. He is only 13; so this was a good option for me. He says the battery is charging sufficiently; and hasn’t complained about any of it’s functions. The product arrived when stated and was in good condition.,3.0
111,"El sistema del teléfono, indica que la pantalla no es original y que eso causa algunos inconvenientes.",2.0
112,"This phone came via FedEx and needed a signature, Which I feels shows good security and care of the product (read: legit company!). Shipping was estimated 3/15-20 but arrived a day earlier-this is good but make sure you watch the tracking so you have a plan for signing.The phone looks like new! My daughter is so happy with this as she spent her own money to buy this phone. We would hightly recommend buying from this company. (She wanted to write this herself but I thought it would be more readable from me)",5.0
113,Everything was perfect arrived for my sisters birthday and she was so excited and so happy and so ben more happy as she uses it every day. And it’s her favorite color purple!!! So it’s perfect the battery is very great doesn’t die fast she’s on it all day and doesn’t charge til night like average phones. Screen and phone was perfect no problems no scratches or anything it was perfect and she loves it.,5.0
114,"Me encanto, el dispositivo esta casi nuevo y en perfecto estado. Ademas me incluyeron un cargador aple lo cual es raro y se valora bastante.",5.0
115,I would NEVER Buy a new one.,5.0
116,I did get the phone and it came with clear instructions and was unlocked like promised and in amazing conditions no scratches and came with a screen protector on it,5.0
117,"I love it, nothing wrong with the phone at all works great haven’t had any problems definitely a great buy and happy with my purchase",5.0
118,I bought this phone renewed and unlocked. It also came 3 days earlier which was great. I opened up the box and found the iPhone 11 in perfect condition which also came with a charger. I even noticed the battery health at 100%. Literally everything I needed plus the fantastic camera.,5.0
119,"Came very fast and in like new condition. Everything works great, no complaints.",5.0
120,"This product/phone is pretty good so far. I got it in the mail a day before it says. There are no scratches on the front, camera, or back of the phone. You will need a SIM card and the device came with the SIM card remover. It also came with an Apple charger and charging block. 9/10",5.0
121,"Unfortunately, this phone was purchased for my son’s birthday gift and it only lasted about a month and a half before it died and then would not charge and then started glitching out and showing the apple logo every so often while never charging. Tried everything and it came back on briefly only to do the same thing again. I think the charging port may have issues but disappointed it didn’t last long!",1.0
122,"the battery health es 96% y there are only a few tiny scratches, i was hesistatent at first cuando i saw the bad reviews pero it was worth it since it even came con a charger 100% recommend",5.0
123,Phone would get hot quickly  cosmetically fine. Internally not good bought another phone same thing gets extremely hot when using. Does anyone no why??the second phone is not a US phone I do not believe. Does not have the same as other US phones. This company is a scam,1.0
124,I really like it came with a screen protector and my battery life percentage was at 82% when it arrived. There is no wear or signs of it being used on the outside of the phone. Great shipping time and packaged nicely. I would recommend buying from this seller.,5.0
125,Tested.. work perfectly. Bought it as a gift for Bangladesh.looks very nice. No one can imagine it used or refurbished.,5.0
126,"Phone came earlier then expected. However, i'm team android switching over, so not sure what all it should do or have. However, I can say I had to return it bc it was stuck on ""Pick the country"" screen! Seller is willing to refund. Purchased 2/23/23",3.0
127,"At first I thought the phone was awesome and worth it. After awhile the touch pad capabilities started to get worse , the face reader along with the battery health.Extremely disappointed.",1.0
128,Few scratches and works perfectly,4.0
129,"Llego mejor de lo que esperaba, compre la categoría mas económica y llego realmente se ve como nuevo no tienen ningún detalle estético y su vida de batería es de 88%",5.0
130,"Good Iphone, great costumer service.",5.0
131,It was in perfect shape no scratches or dents. Better life is 82% though. But perfect condition otherwise,5.0
132,This product said network unlock but when used in another country it won’t work.,3.0
133,"The phone is perfectly working but the sim is locked I can't use my sim card. When I try to unlock it, it says the AT & T account is owing money.",1.0
134,the phone last only for three months and now its not working... 😡😡😡 do not buy refurbished phone....,1.0
135,"I lucked out -- best price of all refurbished iPhone 11 advertised and turned out it was brand new, in perfect condition with 100% battery health.",5.0
136,"Honestly I can’t complain! The phone’s battery life was a little low 83% but it’s still a great phone! It came with a screen protector already on it, the phone works flawlessly at a great price. I received it 4 days early than what I expected. Would definitely purchase again. Overall very satisfied.",5.0
137,I really like the phone I give 10/10,5.0
138,sending defective items,1.0
139,Kind of leery about buying a cell phone that has refurbished and have had no problem after 60 days with this one,5.0
140,"Me encantó, con vida de la bateria completa",5.0
141,Phone often blacks out on the screen,1.0
142,"I’ve had this phone for about 3 weeks.  While the phone looks good, the battery was in bad shape.  The battery service indicator came on last week, and I just replaced it at the Apple Store - for about 89+tax. Otherwise, decent phone, but disappointing experience.",3.0
143,The battery is bad don’t charge the screen has a cracked the phone turns on when it wants to,1.0
144,Delivered on time and in good condition. I would go for another one for my kids,5.0
145,There was an issue with the first phone we received. Customer service was very responsive and worked with me to quickly replace the phone. The replacement phone is working perfectly.,5.0
146,"For me my biggest worry was the battery life, I was very apprehensive at first but took a shot at it. I received my phone and was shocked to not only see the battery’s capacity was 85% but the great condition the phone came in. With the “good condition” iPhone I expected some noticeable scuffs and scratches but what I received was no where near that, had some scuff near the camera (not on lens) a minuscule almost abysmal scratch on the screen and that’s it. Overall I’m very very happy with my his phone. The quality of the restoration is fantastic. I highly recommend!",5.0
147,"Expected better than 82% battery life from a “excellent” quality phone. My iPhone 6S Pro still has better battery life now than this newer phone. The phone itself is fine, just not fond of received battery life on phone.",3.0
148,No issues so far (fingers crossed),5.0
149,"When I got this phone, it wouldn’t connect or work with my sim automatically til I went to my carrier and put the phone in the system. The battery life works great but on some days, it dies fast. Other than those, the phone works perfectly fine and I have no issues with it since I am using it to write this review. I’d definitely get it again if I had to",5.0
150,"This was a really big purchase and was expected to be a better and longer lasting item than my previous iPhone 7. Turns out after only about FOUR months or so, the phone completely stopped working, shutting off at random times to a black screen with a loading circle. I can't even get past the lock screen without it shutting off. Defective and immensely disappointing. Now I have no phone and have to spend even MORE money that I do not have because this item was trash. Please buy from a trusted and reliable source and don't be afraid to spend a little extra money to ensure a legitimate product. I can't even get a refund because the window just closed. Don't make the same mistake as me.",1.0
151,"In the product description it said that the phone was guaranteed 80% minimum battery capacity. Just got it today, the battery capacity is 75%. Very disappointed.",3.0
152,The media could not be loaded.                 En la descripción dice estar desbloqueado y no lo esta .,1.0
153,"Came in well protected packaging.  Opened it up, popped the SIM card in, and it fired right up and functioned as expected.",5.0
154,Wow. I never had the chance. Phone arrived with a deeply scratched screen,1.0
155,"Purchases a refurbed iphone 11, it had hardware issues and constantly restarted. Item was returned to Tech Exchangee, got my refund, Tech Exchangee said I didn't sent the right phone back (what?), Amazon refunds me, one month later the refund is reversed, the saga continues. In the meantime I tried a buying a second phone, it also turned out to have a cracked case, and was returned.Bottom line doe not use Amazon and their third party sellers for a refurbed phone.",2.0
156,The phone work perfectly for me. There were a few minor scratches but that’s expected. My battery also charges to the 100% so that’s a plus,5.0
157,"I bought this phone in the middle of Sept. In the middle of Feb the display stopped working. Took it to a local repair shop and paid $149 to get that fixed, with another ""renewed"" screen (local this time) put in. When I first received the Iphonoe 11 from Amazon's vendor, I should have been suspicious, it had 79% battery, not the 80 % minimum I had been told, and the charge cord was an off brand, not an Apple charge cord. But I let that go without complaint, trying to be nice. I think companies like this are selling sub standard used phones with sub standard parts. Beware. I would not purchase like this again. I don't like the iPhone or new OS anyway... miss my old steady SE so much.",2.0
158,"I ordered the green one, there were two options excellent condition and good condition, I read previous reviews that you get what you pay for so I chose excellent. When I received the phone I immediately inspected it and haven’t found 1 scratch, it came with a small pin to open the cim card spot, screen protector already on it and a charger with wall usb plug as well. My phone battery lasts a full day and usually is at about 40% by time I go to bed around 10:30/11:30pm. & No issues with sound or audio. Couldn’t be happier! I switched the cim card over  and out the phone in a new case so quickly I forgot to even take pics!",5.0
159,This phone is great! It came way faster then I expected! Very satisfied,5.0
160,"El equipo está en buen estado, esperaba q la batería estuviera al menos en 90% pero estaba en 86%De resto funcional y todo bien",4.0
161,"At first, everything seemed fine. The battery was an upgrade compared to my really old phone but within the first 10 minutes it became very apparent that there was a problem. The phone was essentially unusable as the screen kept tapping things I had not pressed. Even with my hands not on the phone, it was pressing on things. Based on my experience, I would not suggest buying from here. The return stated there would be a 50% restocking fee. Plus, I greatly hope the mailing company carries it safely there. I imagine if the mailing company messes up then I will be losing all the money I spent on this. How disappointing.",1.0
162,"This iphon11 came in like new condition and the battery was better than described at 90%...and for the price you just have to smile 😊 This was a replacement for my wife's 7+ which was having some intermittent issues, dropped to many times 😬  It was a normal iphone set-up...import the backup from icloud, call to Consumer Cellular to give them the emi code and set the eSim...piece of cake...fingerprint and face recognition, no problem worked flawlessly!So...the only problem...wife decided she would rather have a 14 pro-max...sooo what's a guy to do? ...I ordered her the 14 pro max and returned the 11...yeah, I tried to talk her into keeping the 11...nada.The return was no problem, easy and refund was very fast. I highly recommend this seller and would, without hesitation, purchase from again. Very friendly, professional with prompt email communication! I regret having to return the 11...so sorry...",5.0
163,Great price for a quality phone,4.0
164,"Perfect those who need an upgrade but refuse to spend $1,000 or more for new iPhone.",5.0
165,"It came on time, came with the charger. Had no scratches or any kind of marks.",4.0
166,Upgraded from fairly new 8 plus. Needed a new SIM card which took precious hours to sort out. Out of box phone only has 85% battery health which is frustrating. Don’t desire to go through phone switch all over again - curious if there is a partial refund available? Or since I have purchased an older model if that is expected?,4.0
167,Works perfectly,4.0
168,I upgraded to this phone and quite glad I did!!! It’s a great phone!!,5.0
169,"Unable to use the phone as it is locked to AT&T , returning it soon",5.0
170,"if you’re looking for a new iPhone not too old but just in the middle, I recommend the iPhone XR or iPhone 11 . I’ve had this phone for about 4 months it’s working good battery life is good camera quality is good, and it works fast too . you should def get this phone and it’s not expensive.",5.0
171,Ordered the white version of the phone and got the black version. Was compatible with the selected carrier and in good condition. Just order the black I guess if that is what you are going to get anyway.,3.0
172,"Came in perfect condition, battery life was at 84%",5.0
173,I had this for over a year now ⁢’s still in good condition &working just like I had gotten it,5.0
174,Set up was easy! My son loves it! Camera works perfect and so does everything else. So far so good! Like new!,5.0
175,"No me gusto la batería muy degastada,pero de lo demas esta super exelente",5.0
176,After the warranty ran out the phone quit working. It wouldn't charge at all and the volume buttons aren't working. It's been setting around for a while so I decided to see if it could be fixed. The store tried a new battery but it still wouldn't start up. They said that was all they could do because the buttons don't work. So the phone is pretty much junk that I paid close to $400 for.,1.0
177,"The phone was in great condition physically, and was packaged perfectly. But the battery health was at 88% and the speaker up top by the front camera doesn’t work so the volume of phone calls and media is very very low but I believe the issue is one I can get fixed. Truly what I needed after my old phone died in a pinch.",4.0
178,Was not worth the money. Listing ranking very good was not the truth,1.0
179,"I got a good price for this Apple iPhone 11. The pictures come out great; videos as well. The only thing is that it does not maintain a charge. I am a bit disappointed bc  it takes so long to set everything up with all the apps that I don’t know if it’s worth returning it, and going through the same process again.",2.0
180,got it for like half the price definitely a steal my phone is perfectly working and well and it’s been three years,5.0
181,This company/seller is in business for all the right reasons.  They have a quality product that works and effectively cheap. I now have 4 devices.  Happy as a clam.,5.0
182,"I was pretty skeptical about this phone because it’s from Amazon, but it powered on fine, and I put the service card in the phone and it worked for the service! It takes beautiful pictures and there’s no scratches on it! The box came with the iPhone, a charger ( not an iPhone charger) and a screen protector! I bought this before Christmas and wanted to wait so I could give a better review! It still works great and I’ve had zero issues with this!! So in my opinion, This is worth buying!!",5.0
183,"The yellow color is absolutely gorgeous and adds a pop of personality to my everyday life. The phone is also lightweight and easy to hold, with a comfortable grip.",5.0
184,It was bad speaker didn’t work,1.0
185,"Arrived MUCH faster than Amazon said it would by several days.. ordered Sunday night, got it on Wednesday mid day. iPhone 11 literally looks brand new, working great so far. Mine shipped from Texas to MA FedEx.. battery life seems fine. Will update if there’s anything weird about it.. also the charger looks legit and not a cheapie gas station one.",5.0
186,Amazon has always shown improvement No matter what the product is. It has been 40 days today And the phone won't work at all But the price was a little high it's OK,5.0
187,I was thinking to buy this at first since I was think to give this as a gift but I’m glad that it works great!,5.0
188,This iPhone 11 I bought it used acceptable and it came like new I am happy with my purchase got it for an upgrade.,5.0
189,nan,5.0
190,"Phone came in on time, fully functioning, excellent condition, had to reach out to the seller for info they were friendly, professional and helped me resolve my question within a reasonable amount of time definitely will be using them for future needs",5.0
191,"i was nervous when i saw the reviews, but then i got this phone after having an android my entire life, and it came perfectly fine! minor scratches on the back but i always put a case on anyways, and it came with a screen protector on it already, the maximum battery capacity is 86% but i don't mind that much, it doesnt die super super quickly just as long as i keep it high, 9.5/10!",5.0
192,I was sportin an 8 before I bought this. This is SUCH A HUGE upgrade and it works FLAWLESSLY. IM so impressed and so happy this was a STEAL!!!,5.0
193,Screen has lines and ghostingReached out to seller whom quoted the return policy.  I am one week out of warranty,2.0
194,"I’ve ordered from this seller a few times now and each time my orders have gotten to me in a very timely manner, this time right before my surgery which is when I needed my new phone, and the past orders had come in with pretty much no cosmetic damage to them at all and looked as if they were brand new.It’s almost the exact same thing with this phone, except this one’s battery life is a lot poorer than the other phones I’ve ordered from this seller and it’s honestly slightly disappointing since the battery on this phone depletes so much quicker than the other phones.  I could be wrong and if so, PLEASE correct me, but 80% I believe is the bare minimum before you’re advised into looking at getting a replacement battery, but I do not have the means or the funds to get a replacement battery, so I just have to make this work since I need this phone and have already gotten rid of my older phone that needed to be outright replaced.Other than this issue, other parts of the phone as well as overall functionality are very good!",5.0
195,Me encanto,5.0
196,I contacted the seller “Avant Solutions” regarding the charger not working but the seller didn’t provide and customer service and I was told to order another charger by myself.,1.0
197,Al setear el equipo y entrara a configuración aparece que la pantalla no es original.,2.0
198,I have never bought a used phone. I have had this phone for a month and it works like a brand new phone. The camera is much better than my 11. I am beyond happy with my purchase and very easy to switch over to my cell provider which is xfinity mobile,5.0
199,We purched a phone listed in 'excellent ' condition.  Claiming no noticable scratches on the screen.The right hand side had multiple down the screen.Putting a screen protector hides scratches.,4.0
200,overall excellent BUT sometimes when people call me the volume is really low even when the volume is turnt all the way but everything works just fine.,5.0
201,The media could not be loaded.                 Phone came great. It had no scratches and the battery life was 85%. The phone did come completely dead but overall nice.Downside:The charger phone the phone is pretty lousy 🥲,5.0
202,Bought the iPhone 11 Amazon renewed and it was in near perfect condition. Happy with it.,5.0
203,My daughter is very happy with her phone.,5.0
204,detalles esteticos menores,5.0
205,Battery 74% remain  - in decription has described not less 80%,3.0
206,"Battery life isn't very good. Maybe this is a common problem with iPhone11 in general tho, im not sure.",1.0
207,"Old phone cracked decided to go with a used iPhone 11 (not too expensive). The physical condition of the phone is pretty good actually, no signs of bad wear and tear or scratches. Face recognition is really good and the battery life came with 81%, definitely better than my last iPhone (which was screaming for a battery replacement lol). The phone came with a generic case and a screen protector, which was really nice from the seller! All in all I give it 5 stars!",5.0
208,"Phone is in beautiful shape.  A weird color on the screen at the top, but no big deal.  I would have given 4 stars, but the battery was not as advertised.  It was only at 79% capacity and it said to replace battery soon.  Another $89 from the Apple store.  😔",4.0
209,I liked the phone,4.0
210,It works perfect. The camera is great. I purchased because the battery lasts longer than the 12. I love it.,5.0
211,Arrived in great condition.,5.0
212,"Phone came on time and free of any scratches or damage. Works great , would buy from seller again!",5.0
213,Battery died. Phone was bricked. Sent back. They received the defective phone in January. Didnt refund me until March. Very disappointed.,1.0
214,"Received this product, great and as described fast shipping, great communication on delivery! Highly recommend",5.0
215,"El tlf llegó con rayones en la pantalla de lo demás bien es liberado la parte trasera casi sin rayones los borde bien cuidado y la batería llegó con 85%, el cargador y el cable es genérico para las compra le doy 4 estrella ya q el producto que compre fue usado aceptable",4.0
216,My new phone is frozen won’t get past set up!,1.0
217,bought this phone for my daughter and she loves it.work right out of the box only issue i have and it's not with the phone it's the price. for the price i believe they could of at least give you 1 or 2 screen protectors.,5.0
218,I love the face ID and large screen.,5.0
219,Great value and no hassle,5.0
220,The media could not be loaded.                 I dislike how it was supposed to be renewed and the flashlight doesn’t even work,1.0
221,"The media could not be loaded.                 So I bought this phone about 7 months ago and have it is my daily user, and I am happy to say that it was a good purchase. It came with good battery life and it is still holding up to this day. I recommend it",5.0
222,It’s in good condition. No issues found and happy with it.,5.0
223,"It was supposed to have a guaranteed 80+% of the original battery life but instead I receive a phone with a ""non-genuine"", or ""improperly functioning"" battery part that is heating up and not even providing me with such information. The phone seems otherwise fine just a little scuffed on the edges but what do you expect from a refurbished phone.",2.0
