,comment,rating
11,"Battery runs out when on a small trip even when it's connected to charger,  it runs out of battery and dies soon",2.0
12,"Product came in a sealed bag, unfortunately inside said bag was an opened box with a poorly installed screen protector. Product is obviously used or returned opened.",1.0
13,"Over $400 for a brand new phone,  it arrives with a data transfer cord, a pin and that's it! No charger! Are you kidding me! It's not even usable without a charger. It's not exactly an optional accessory.",1.0
14,"Replacing a Samsung Galaxy S7 with a  A53 5G. Bought on Amazon since Verizon didn't have anything similar to this. I wanted the expandable storage, long battery and a good camera. So far I am not disappointed. Only minus is it weighs a lot. My old unit was half as big.  I recommend this phone, it's a dandy.",5.0
15,The Wi-Fi speeds are horrible.  Amazon sent me to Samsung and Samsung pushed me to Amazon. Samsung finally sent me to repair... Nothing failed.  Samsung wanted me to send the phone back to them and wait 2-3 weeks for repair/replace with no loaner.  All this within 90 days of purchase... Samsung offered $55.00 to trade up.  R u kidding me,1.0
16,"Bought this phone after my old galaxy a51 got waterdamaged while fishing, I did a lot of research to find the best waterproof phone I could around $400 and ended up with this. After the experience I had with my a51 I figured with two generations of improvements it would be a big upgrade. I was a little disappointed as the performance was nearly the same and in some cases worse than the a51. This is probably due to the display having a 120hz refresh rate and in some cases the exynos processor just can't keep up and will cause chopping and lag (this happens a lot in chrome for some reason). However when it's not struggling to run the display looks great and is pretty responsive. The waterproofing works and the camera is a good improvement over my old phone. At the price I can't say it's a bad phone as it's actually pretty good value for the money and I would recommend it although it is not worth upgrading from an older gen a52 or a51.",3.0
17,"I bought this phone (Sept. 2022) to replace a Moto G7 which I'd had for several years. To be clear, I was looking for an inexpensive phone, under $400.00 and that Moto G7 was GREAT! (It was under $300.00) I should have stuck with Motorola. The Samsung, though it had good reviews just didn't live up to the Moto. It is slower, the OS is more clunky and less intuitively obvious. The key pad is terrible, most every time I try to hit the spacebar I end up hitting the period which is very annoying and I've yet to find a way to make the spacebar larger. The camera is meh, the available apps are OK but my favorite weather app/widget won't work on it. Overall, though the phone was inexpensive, it just isn't a great phone. I'm ready to replace it after only 6 months. That being said, I'm cheap so, I'll use it for another 6 and then go back to Motorola. Their phones are really great, especially for the money.",2.0
18,"The phone is unlocked. Worked great with T-Mobile. Put the sim card in and make a call.  Switched to Spectrum for a ""great deal""!! Took 5 hours and 17 people and still had to wait another hour before it hooked in.  Phone 100! Spectrum -1000!!! Recommendation: buy the phone. Don't use it on Spectrum network!!",5.0
19,Phone is great,5.0
20,"When I tried to set up the Samsung Bixby Assistant App, it Took Control of my Phone and now I am completely Unable to Open Any of my Apps or even Navigate around the Home Page.  Samsung Remote Techs are unable to help because I cannot get inside the phone.  I did not buy Extended Warranty with Repair Coverage, and now I cannot Recover the Contents of the Galaxy A53 G5.",2.0
21,"This is a really nice phone, especially for the price (I bought on sale at $300). Great camera, excellent battery life. My biggest complaint is the Samsung software. Especially the voice to text. It is possible to switch from the Samsung keyboard and voice to text to Google. The Google voice to text is order of magnitude better. You might have to call Samsung customer service to make this switch. BTW, Samsung CS is reasonably helpful, but I had to call twice to get the Google voice to text set as default.",4.0
22,This phone is exactly what it was likely to be for the price - quite good.I had read reviews that praised the cameras but tbh they are absolutely nowhere near anything like even an iPhone from several generations ago. The freezing that reviews had mentioned is noticeable.I was going to be fine with an ok phone and that's exactly what I got. I would recommend it to anyone who doesn't want to pay high prices for phones as it's good for the price,3.0
23,"I haven't had any inconvenience with this phone, but is still pretty new. The battery duration is pretty good and the pictures are great.",5.0
24,"Works well, ease of use is much better than older model , I only replace cell phones every 3-5 yrs",5.0
25,"The A53 5G US version did arrive unlocked. The SIM card manager option under ""Connections"" did not show up until the phone was upgraded to Android 13.The touch screen seems a bit clunky at times... that is, it is slow to recognize I'm touching the screen, or it seems to be confused about where I touched.Or maybe I just need to get used to a new phone.",4.0
26,"I like that it has most of the bells and whistles wanted, while saving 700 dollars off the price of a Galaxy. 5g! It even still takes an extra data card,  even though it has 128 GB internal!! Galaxies now do Not offer adding an SD data card.Drawbacks: not capable of pad charging,  you have to use the oval ""c"" charging cable ( new for me), and camera looks ultra fancy( but I still can't take a picture of the moon like others' post on media....) For die-hard Samdung users, it is  fantastic alternative to the newer, larger, expensive newest models.",5.0
27,Battery is very weak have to charge everyday,5.0
28,"There are plenty of good reviews for this phone. It's not a ""flagship"", but a great value from a trusted brand. Easy to use, nice camera, responsive.BUT I was amazed at how Amazon packaged it. It came as a warehouse buy, which kind of surprised me even more (see photo). The phone was loose in the box with a single three bag air sleeve. The phone box had been opened (that's ok, it was an 'open box's item), but never taped back shut. So with little protection the phone rattled around which resulted in a couple of scratches. Fortunately the screen was intact and everything seems to work.",5.0
29,"New to the Smart phone world,....fresh off a flip phone so getting use to some of the functions and quirks will take a while. I have noticed while taking a call, incoming calls occasionally disconnect the call I'm currently on...probably user error I'm sure. Phone was priced right and have been pleased so far with overall performance. Battery life is easily two days with moderate use, one day for sure if constantly in use. It's basically a mini laptop..........I miss my Alias2 Samsung flip phone. Small, easy to use and texting, all though character limited, was easy as hell with that backlit keyboard.",4.0
30,"Love my new phone. Well made, nice size screen, 128 GB of storage and better photos than my old LG phone. I also appreciate that Amazon sold this phone a $100 less than my phone carrier did and allowed me to pay it off with Affirm with monthly installments a senior citizen like me on a fixed income could afford.",5.0
31,"I ordered this phone as a replacement for my beloved LG G8.  I now love this phone even more ...Great quality feel, fit and finish; High resolution screen with crisp, smooth scrolling; Fast processor and second sim for added memory card; Fast and furious camera and lens system; Very high quality, high level phone at a reasonable price.I was skeptical about the onscreen fingerprint reader, but it works flawlessly!  Just not used to the Samsung keyboard and may switch back to the google keyboard ... I'll give it another few weeks to learn my swipe actions.  Love it, you will not be disappointed.",5.0
32,"One year review; Its a phone for me most of the features I can't account for. As such my battery is lasting around 6 days, not used much that's close to its idle consumption. Beautiful screen, easy to read and its plenty bright. Liked that its water resistant/proof and offers a lot of features for the money. Purchased on a sale for 350 it was a great value, using mint mobile at 15 a month vs verizon the phone's already paid itself off.",5.0
33,"Hi, I need to know the reason: the phone I bought, everything is fine except no function for the regular phone call? Can not receive the coming call, can not call out either?Thanks!",2.0
34,"Not a bad phone if you don't need to make calls, text or use the internet consistently.It opens and runs apps well, takes nice photos, and when it will connect, does a passable job surfing, texting and calling.But when it will not connect, which is a lot, it is a shiny brick.I went through endless resets, tweaks and troubleshooting with my carrier. Finally decided they had bad service and spent $600 to switch carriers.  That cost another $500 in new service fees with them.  And the phone did the same things.At wits end, I sent it in to Samsung for repair.  They returned it saying it was working normally.TLDR: Buy a different phone if you want to use it to make calls, text or use the web.",1.0
35,"New to android phones and its a steep learning curve for me from an apple.  Takes a while to boot if its turned off, but that hardly ever happens with me.  Display seems a lot better than 12ProMax.",5.0
36,"Slow- would not transfer apps as the S20 Ultra I returned it for. 11 days, UPS shows vendor received Waiting on Credit. S20 Ulta New- 3 years old but 2x the phone quality",1.0
37,"That's right. You get the A53 5G with Android 12 (Snow Cone) and you immediately upgrade to Android 13 (Tiramisu). After Android 13 you get three more upgrades from Samsung, Android 14, 15 and 16. That means your A53 5G will get the latest Android System all the way to up to year 2026. Not bad at all.",5.0
38,When using the keypad it keeps turning to a black screen and it keeps dropping calls. Absolute junk!,1.0
39,"Target range worthy. For the money, you would think it would be good, nope. Don't waste your time or money.",1.0
40,All of above unknown as I returned the unit,1.0
41,So i got the phone and the sounds like Ring tones and notifications worked but The Media was not playing through the phone speaker and i tried everything but still no Media sound. I sent the phone back and they received it Feb 7th it's now Feb 28th and still no refund or help they say that my device needs to be returned to them before they issue the refund and i have ups proof of delivery on Feb 7th but they claim to not have it yet and can't issue the refund. Worst customer service and return process i have ever been through i don't get how it takes this long to refund when they had ut now for 3 weeks.,1.0
42,"Been using it a few weeks now and I'm very please with the phone. Good battery life, great screen,",5.0
43,Muy bueno.,5.0
44,Within a couple months of using the phone the ability to charge is difficult. The moisture detected is consistently going off and i have to plug in and out the phone multiple times to get the charge to function.,1.0
45,Had an A71 128GB for over 5 years before I noticed permanent screen burn in sections. Replaced it with this A53 with 128GB. It sports a more powerful CPU. It's most noticeable using YouTube as I scroll though the videos to watch. Absolutely no delays or jerky movement when scrolling.Price point is good for a mid range phone.,4.0
46,"Let me mention that I am a very light user of my phone. I don't check social media, twitter, or email regularly during the day. I turn it on in the morning and it sits on my desk while I work. If I want to check the internet, I have a desktop right there. When I first purchased the A53 in Aug2022 the battery life seemed fine. It lasted about a week. Then in January of 2023, it suddenly lost 50% in one day. Plus when I turned it on in the morning, it had lost 15% while it was off/in the boot up process. Up to this point, I had not worried about using any of the power saving settings. I know enabled Power Saving and put apps to sleep. no improvement. I turned off Blue tooth, location, wifi, Bixby and data. No improvement. At this point, you would think the phone should just be sleeping. Using just a trickle of power but it still drained at incredible rate. Next I scanned for viruses. nothing. Factory reset. Did not reload any personal apps. Still same drain. Next contacted Samsung support. I had already done everything they could suggest. They sent my to repair shop. They could not detect anything. Suggested Battery replacement even thought could not see any issues. Battery not in stock - surprising. Had to waste another day going back down and waiting for repair to be completed. Still batter drain present with new battery which I was not surprised by since I think it is software related. Next step - sent phone off to Samsung. They found some kind of issue with the USB charger which I never noticed but did not sound as if it was related to my drain.  Not surprisingly phone was returned and the drain still exists. 50% drop in one day as this inactive brick sits on my desk. I can't see myself taking it on my next trip to the Southwest and relying on it to guide me on all day hikes through the desert and mountains. Samsung seems to think this is normal battery drain. I found a thread on a Samsung website where several other people have reported the same issue in 2022. Samsung suggested the same actions to fix - shutting off apps and power save which of course did not help. Which makes me think that they were aware of this issue and yet they let me waste my time on repair shops and sending my phone in for repair knowing that it would not help. It was under warranty so I was not charged. Wasted gas, lots of time and use of my phone. I really dislike this phone and will likely not buy another.",2.0
47,"i kept great care of the phone, and the board was Defective prior to the sale, and ended up breaking on me three days ago. this problem was confirmed at multiple different phone repair shops i went to.",1.0
48,Robotic sound when connected over Bluetooth to 2018 RAV 4 for telephone calls. I wish I did not buy this phone.,1.0
49,"The only thing i dislike about it is,the way you have to shut it down. Phone came with having too hold two buttons on side of phone to turn it off, i went into settings and found out how to turn it off with just holding down one button. Now its great.",5.0
50,This phone is really  a garbage  worst  phone I ever owned.  Freeze.  Turned off  it self  updated apps.  Don't  helps.  New software  updated  does nothing  . Do not recommend  it.,1.0
51,"Phone came broken, screen was shattered and was missing the charger cable.",1.0
52,The cell satisfies my expectations hopefully the next article wil do the same,4.0
53,I'm pretty impressed with this phone. Only downside is it only came with a usb-c to usb-c cord and no plug. Since this is a midtier phone that people will be getting to upgrade it's odd that they would assume we have a plug for newer tech. Small problem that's easily solved. Just be sure your charger accepts usb-c (the small ones) I got it and put in my Verizon Sim and it worked immediately.,4.0
54,"Have had numerous issues with  calls going straight to VM without ringing. Have missed very important phone calls as a result. Some are calls from people in phone contacts, others are not. Do not disturb is never on. Phone restarted almost daily.  Interestingly most all calls labeled as spam ring. Setting mysteriously change and functionality changes. Wouldn't buy again.",2.0
55,Everything good so far. Im waiting next week to check if i can use it abroad,4.0
56,i love it,5.0
57,"At first I was disappointed with this phone having just come off expensive flagship phones for well over a decade...but after spending a few hours on it I like it a lot! Not the quality and performance of $1000+ phones obviously, but for the price, it's pretty awesome! And works great with my Att prepaid plan!!",5.0
58,"I didn't keep this phone bc I wanted one comparable in size to my S8. In my research I believe the S22 is a better choice, just the S22, not the ultra or +. The A53 was also heavier than my S8. It wasn't a good fit.",2.0
59,"Battery life sucks, sound, horrible. Less than a year ago I bought this phone and now it does not work as advertised.",1.0
60,"Excellent gift, the person I bought it for needed a newer better phone, and you can't beat the price. Honestly it works literally about as good as my $900 Android, the only difference I notice is the camera and the video recording In UHD. Love that super fast charging, all around an excellent deal, unless you need the top class picture quality, and are willing to pay double+ for it.",5.0
61,It doesn't charge wireless and there's no ear phone jack. I really hate those items not being there. So if you don't need this phone is great. Also the camera app is a super pain in a$$ so I use snapchat instead.,3.0
62,"I had a A21 or something like that. It wasn't a great fone, but it got the job done. The biggest issue for me was the limited memory. So when I unexpectedly lost my fone, I went shopping and decided to purchase the Galaxy A53. The battery life is good so I don't need to carry my battery charger like before every I go. Also the memory is good so I don't have to choose between Instagram or CashApp. But my biggest pet peeve with this fone is the texting, the predictive texting to be exact.  This fone is ridiculously inepts and unable to predict the most basic of words. I'm an awful speller because of this bleeping technology and now this fone can't spell the words for me! I'm beyond mad! Samsung if you are listening please send an update to improve the predictive software. My old fone which only costs a couple hundred dollars was so much better at this.",3.0
63,I bought a US version and ot doesn't support dual simm.,3.0
64,This is the worst phone I have ever owned no exaggeration. it freezes with any task it's given even opening the keyboard. I have to wait a couple minutes just for the phone to stop lagging so hard after I give it any task. I can't leave more than zero apps in the background or the phone will will freeze and lag.,1.0
65,"Many positives to this phone considering it's lower mid-range price.  A few downsides, like the bloatware factory installed (much of which can be shut off for battery life).  There is no escaping the app data- harvesting anymore on any phone so get used to it, I guess.  My hearing sucks but this phone actually delivers audio I can easily deal with.  Not a good choice for gaming or multi-tasking vids I'm told but I don't, anyway.  For the mid-3s, I'd say it's super.  No charger though - usbC plugs so be prepared for that.",5.0
66,I love my phone but it glitches a bit more than my other phone did. I love how durable it is because I'm clumsy and have to tiny ones.  I love how quickly things load and the amount of apps I can have,4.0
67,"I switched from an A71 galaxy that I used for 2yr2yrs to the A53 galaxy, I find the A53 flagship of the A series has a much slower response time.",4.0
68,Great fit and quality 👌,5.0
69,"Bought this phone for Husband why? I love my phone and he definitely loves this one.  He had a S10 before . Phone arrived promptly and was like new out of box. Took it to Verizon had them transfer everything and activate to account, no problems except wouldn't transfer all contacts,  did manually he doesn't have many anyhow. Needed to teach him how to navigate, but he's getting it. So far so good hoping phone holds up, first used one I have ever bought ,wish I had done mine that way. Price was reasonable ,graphic and camera are acceptable.Battery could be longer but he spends a lot of time on games so he has to recharge everyday. Think it would last for few days otherwise. Oh didn't come with charger but his old charger works fine or mine lightning charger fits also.Have had the phone for a couple of months.",5.0
70,A lot of lag for a new phone. Camera is very lacking if you've used a flagship in the past 4 years. I'd recommend buying a renewed S21 or something of an equivalent price. Tested against my Note 10 plus and the processing speed is far behind that and that's 4 years old. Photos aren't as good as the Note 10 either.,4.0
71,I will never buy another Samsung.,1.0
72,"This is the first time I purchased a mid-range phone instead of a high-end model and I'm surprised how capable the A53 is.  The screen is excellent, bright and vibrant and the battery life is amazing.  I'm not a power user and I don't game on the phone so it's mostly used for texting, surfing and you know...phone calls.  And it's been a solid phone.  Occasionally, you'll see some lag moving from app to app.  I turned off the screen animations and that stopped most of the lag.  But for only $400?  It's a really nice phone.  I don't think I'll ever buy another high-end phone.  This phone does everything I need it to do.  The photos look good and it's fast enough for me.  And Samsung will support it for years.  Buy it.Now about Amazon's trade-in policy...in a word...it sucks.  I traded an S8 for $25.  The phone was always in a case with a screen protector.  For a 5 year old phone it still worked and the screen was in perfect condition, no scratches and not cracked.  However,  Amazon lowered the trade-in value to $11.  WHAT THE @#$%.  They said it was reduced because the screen was cracked (it wasn't).  So either the inspector is lying, the inspector dropped the phone, or the inspector reviewed the wrong phone.  And there's no recourse.  After two chat sessions and two phone calls, not one person understood the problem.  And they couldn't refer me to whomever reviews the trade-ins.If you're considering trading an item to Amazon, trader beware.  They may short-change you, and if they do, you'll have no avenue to dispute the trade value.",4.0
73,"Switched from Verizon to Xfinity Mobile (YES! Considerable savings for same service). Tried the Motorola Stylus 5g 2022 and was disappointed in its performance. I add seen the A53 advertised many times. And, as I could buy via Amazon with Free Return protection, figured I'd give it a shot.Bottom line: it does what it says it will do. Listen, I'm here to make calls, read/write emails and text messages. The camera is good - if I want a major league camera, I have my Nikon SLR in my study. I do not watch movies on a small screen, etc. I have an 75"" television with home theater sound to do that.It's a device that is right for the average Jane and Joe - - and you don't have to pay a ridiculously high price to own it.Straight Ahead!",5.0
74,"I wanted to love this phone. I really tried. Got a refurbished with the environmental stamp of approval and got a great case and since it didn't come with a charger ordered that too. I have since read many people have had a problem with the Bluetooth car audio and with all different cars. Someone summed it up well people can't understand what you are saying while you hear them fine they described the sound as a garbled robot. I had my husband call me from my car using this phone and sure enough it sounds like an MIT 1980's experiment in the phone tech of the future if you don't care what the person on the other end hears from you and that they can't make out a single word... Alas it went back and until my updated Moto (Edge) arrives I will have a broken screen but at least be understood when I make a call through my car. Again, this problem has been with many other folks all different cars and many complain about Android 13 or are just guessing that this might be the problem, glad mine could just be sent back.",1.0
75,"Fast, 5G (great on T-mobile). Doesn't cook my breakfast but does everything I need. Don't use the camera much but get excellent pics and vids. Very good battery life (I don't have a ton of apps loaded.)",5.0
76,This Samsung has it all. Big screen. Great picture quality. Great battery.Why anyone would pay $800 for the next step up is insane. I always recommend this series.,5.0
77,"Wrong advertisement. After a while when i need to use the dual sim, it comes out as only single sim.",1.0
78,"Settings keep going on and off. Reply to a text is never received. If you get something to work correctly, have no fear it will not work the next time. Automatically deletes all your bluetooth devices so you can install them over and over again. Not the quality phone I was expecting from Samsung. If I hadn't missed the return deadline by one day, I would send it back!",2.0
79,Salio de buena calidad y acepta compañía co.o Metro pcs,5.0
80,"We have used Samsung phones and tablets for years and always loved them. Previously, my son and I had been using a Google Pixel 3. I had switched to the Pixel due to a deal we got. When it came time to replace them due to poor battery life I decided to get a pair of SAMSUNG Galaxy A53 5G. According to PassMart a Samsung SM-A536U1 is  2600 performance points higher. The truth is it performs worse than the Pixel 3. It struggles to run archero and gets really hot while doing so. Recently the GPS has gone flaky and basically doesn't work for the first 5 to 10 minutes of a trip.",2.0
81,"I still have this phone and, Lord willing, will for a while yet. The fingerprint reader is spot on, the face recognition is terrible, it does not work. Great battery life with apps running in the background. And with 4-5 years of support, the price is a no brainer.",5.0
82,"Replaced an older Samsung phone.  The sim card wasn't compatible.  Took this phone to the local Verizon store, they installed a $10 sim card and registered this phone with my account.  The old phone was automatically removed from my account, and only this phone shows up.  Has lots of storage space.  The CPU is fast, and has good RAM.  Was a really good upgrade, and quite a lot less expensive than the cost of the ones in the local stores.",5.0
83,"This phone does not have the latest and greatest features, but it does pack a lot of value. I upgraded from an S9, and it has been great.In particular, the battery life is ridiculous. On the S9, I had to charge every night. With the A53, I can pass two days with room to spare before having to charge it.The A53 is missing wireless charging (which I didn't care much for) and the on-screen fingerprint detector is not as great as a physical one, but all in all, I'd say this is a great phone at a phenomenal price.",5.0
84,se lo regale a mi mami de nacida y cumple ❤️,5.0
85,"Too big for me. I’m use to my smaller pixel with a backside bio reader. I really didn’t like all of the totally invasive apps Samsung pushed on me. They wanted my to sign into an app just to get my voicemail. Down to it - I didn’t trust the platform and didn’t like the bulk.  Also tracking confirms that return was delivered to seller on 1/5/23, but status still shows pending. Still waiting on refund - shipped back 12/18 - domestic ups.",3.0
86,"Great phone but then samsung always has been good. I bought these to replace zte blades that were a P.O,S these have better reception the zte would even make calls or receive them. But that's what happens when you buy cheap carp from visible the Samsungs you only have to put SIM card in works like a charm.",5.0
87,"There is a giant black dot at the top of the screen and I can't get it  to go away. It's very distracting when I'm trying to read in my kindle app. It messes up the names and numbers in my contacts so I send a text to one number but it lists it as a different name. Also, when text messages come in, it will say its from a completely different person. So far I hate this phone and have nothing but regrets. I'd like to return it for a refund",1.0
88,"It came looking 100% new, 0 signs of usage and everything works just fine, the camera, all the sensor and everything, however, the battery is so bad, it don't last even 12 hours with moderate use and at 100% battery if I start playing a game it won't last more than 1 hours",3.0
89,So the phone is Pretty good camera quality is fantasticThe fingerprint scanner perfect it will even read your fingerprint through a phone case with a Built-in screen protector but now the phone lags a lot and the only way around that is if you move all your apps to the SD cand for you to do that you have to Activate developer options by going into about phone clicking on software information and then clicking  On build number several times until developer option is shown under about phone once that happens you go into developer options to scroll all the way to the bottom to where you see force  Move applications to SD card and then the phone will let you move every application that you've installed from the app store to the SD card the only applications that won't move is the Samsung apps But that's the only way to help the phone not lag The phone like many Samsung phones comes with a lot of bloatware mainly it's Samsung junk that you'll never useSome can be disabled and some can't the newer Samsung phone such as this now comes with 2  Text messaging apps the Samsung text app and the Google text app Neither of them can be uninstalled you can only disable the google texting app another thing this phone comes with multipleslove is Web browsers you have the Samsung Internet and then you have Google Chrome you can only disable chrome you can't uninstall it the same goes for Samsung Internet so keep in mind if you purchase this phone it's gonna have a lot of bloatware that you can't uninstall which One of the main factors why the phone will start to lag over time For me I'm still in my return. With 2 more weeks left to go before it closes so right now I'm in the midst of looking for a different phone that's not gonna have a lot of bloatware and force me to move all my applications which is hardly any to my SD card just to prevent lagging At this point I would recommend Motorola if you want that pure Google experience without paying a lot of money for the newer Google pi've been eyeballing the new Motorola edge Motorola edge 2022 model it's just finding a waterproof case for that phone And if you want to do comparisons of phones check out phone scoop.com they will list every phone that was ever made and let you do side-by-side comparisons of phones to help you find the best phone in which one has better specs compared to this or that and apparently the Motorola edge 2022 Has better specs than this phone For the same price,2.0
90,"I bought this because it had the same features and hardware as the LG V60 for my daughter. She immediately complained that it is very slow and laggy. I had heard this when reading about another phone that dumped the Samsung UI and performance radically increased. This didn't meet her tastes, but it was still a solid phone. Haven't decided what to do with it yet.",3.0
91,All the major twch reviews say this is a decent phone and on paper it does look decent. I'm every day use though this phone is hot garbage. It is so slow to process even the simplest of commands. Android auto is painfully slow and locks up constantly. The camera takes OK photos but can take UP to ten seconds sometimes just to process three photo. This eliminates rapid shots. The finger print reader is passable at best.After 4 months of use I went back to my pixel 4a. It's a better phone hands down and is cheaper.,1.0
92,The sim 2 slot is not working at all. I am very displeased as I needed a dual sim phone for work and personal use.,1.0
93,This phone is very good for its price,5.0
94,"This phone has a lot going for it such as,- 120 Hz AMOLED Screen- 5000 Mah Battery- Expandable Storage- Decent CamerasThe biggest issue with this smartphone is the terrible SOC (CPU), it is extremely sluggish the second you install your daily apps and let them run in the background. At the time of writing this review the smartphone retails for around $399, usually it goes for as low as $300 as well (Depends on the time and sales active). However, I would rather recommend a refurbished S21+ from a good third party seller on Amazon as that phone is a lot faster, has a better screen and is overall generally a better phone. The only thing you would be missing out is expandable storage but honestly I'm willing to give that up for a much smoother overall smartphone",2.0
95,"The two most appealing features of the phone are the specifications and the Samsung software update policy. This mid-ranger has many features that match flagship phones. The screen is top-notch, the cameras are excellent, and Samsung's software update policy is the best of any Android phone company. The biggest disappointment is the bloatware that is installed on Samsung phones. The Samsung apps either duplicate Google apps or are useless. I have tried to delete or disable as many as I can, but most are still installed and may be running in the background taking space and possibly reducing battery life. The huge number of Samsung phone models for sale all over the world makes it difficult to issue timely software updates. Android 13 updates have been rolling out for over 2 months, yet my phone has not received it. I should receive a security update every month, but my latest was the December update installed on 12/13. It is now 2/7.",4.0
96,"The phone is very good however, for the price include a travel adapter!",4.0
97,Purchased this for a teenager. A nice mid range phone with all the necessary perks. He has been using it several months and likes the battery life and the screen clarity. I liked the price especially for a teenager. He has not used the face recognition or fingerprint reader.,5.0
98,"Me encantan los Samsung.Útil,  accesible, lindos colores de la cámara",5.0
99,"I don't buy a new phone every year, so this was a nice upgrade for me. Obviously not trying to break my bank account with a new phone, this phone is an excellent ""middle"" (middle price). Its fast, the service I have works better in certain places, good screen size. Its not too big and not to small for me. The camera takes excellent pictures and video, even in dark environments, they come out crystal clear! Battery will last longer than 2 days if your not on it all the time. Yes Verizon Pre Paid works with this phone. Definitely recommend!",5.0
100,"Box just received.  Opened to find phone, and charging wire only.  WALL CHRGIING PLUG WAS NOT INCLuDED AS ADVERTISED",3.0
101,"Nice phone screen looks great, I like the extra SD card slot it slides in on the backside of the Sim card. Has more than you need for a basic phone.",5.0
102,Please avoid this phone at all cost if you can. It is full of problems and very slow to the point that apps won't respond or open at times. I haven't been able to use wireless android auto on my audi A4 and I never had that issue with iphones or other android phones. Samsung support is also a joke. They won't fix or help you with anything.,1.0
103,"The Texting on this phone is a NIGHTMARE and has had me, literately in tears at times! I've never had such a problem with any phone. My last phone, a Motorola, made texting such a breeze; never changing the words that I have put in like this phone does. Another issue is, if I'm trying to put in separate letters while I'm texting (which I have to do at times when it keeps changing the word I'm swiping), it will skip spaces between letters all too often and I have to keep backspacing. Perhaps there is something wrong with this particular phone, but since i use texting a lot, I would NEVER recommend this phone!",2.0
104,"The price is fine and the battery (so far) lasts as well as advertised.  Camera setup and options are good quality.  Two dislikes - the phone is about 1-inch longer than it needs to be (ratio of length to width is off and the extra length doesn't add anything to most displays/websites) and the volume buttons are placed where the ""wake up"" button should be.  The ""wake up"" button is in the middle (below volume and too low compared to where your hand naturally rests when holding), so I am always accidentally turning down the volume when I'm trying to wake up or shut off the screen.",4.0
105,Steals data at all times.. Infested with useless Samsung and `partner' apps some of which you can't delete.. TOTAL DISREGARD FOR YOUR PRIVACY..  DON'T BUY THIS PoS.,1.0
106,"2022 phone (meaning Android 12 base and 5G connectivity) with an SD card slot (gone on all flagship smartphones), OIS, NFC, a 5000 mAh battery, and an ip 67 rating. And all that for $350! Plus, it's compatible with Mint Mobile while Xiaomis and Huaweis aren't.Sadly, no second space or headphone jack and I see that the price has been increased to $400. At this price point, I would consider paying $40 more to get the A73 (currently priced at $436.90 on Amazon).Fingerprint sensor is ok with or without a screen protector (privacy ones won't work though), but it's not what I was used to on my previous phone (instant unlock).Overall, it's a major go.",5.0
